dimension_a,dimension_b,cooccurrence_count,city_balanced_joint_probability,ppmi
D100,D107,0,0.0,0.0
D100,D108,0,0.0,0.0
D100,D110,0,0.0,0.0
D100,D111,0,0.0,0.0
D100,D116,0,0.0,0.0
D100,D117,0,0.0,0.0
D100,D118,0,0.0,0.0
D100,D121,0,0.0,0.0
D100,D125,0,0.0,0.0
D100,D126,0,0.0,0.0
D100,D129,0,0.0,0.0
D100,D133,0,0.0,0.0
D100,D134,0,0.0,0.0
D100,D135,0,0.0,0.0
D100,D136,0,0.0,0.0
D100,D137,0,0.0,0.0
D100,D139,0,0.0,0.0
D100,D145,0,0.0,0.0
D100,D146,0,0.0,0.0
D100,D147,0,0.0,0.0
D100,D151,0,0.0,0.0
D100,D152,0,0.0,0.0
D100,D153,0,0.0,0.0
D100,D156,0,0.0,0.0
D100,D158,0,0.0,0.0
D100,D166,0,0.0,0.0
D100,D170,0,0.0,0.0
D100,D172,0,0.0,0.0
D100,D176,0,0.0,0.0
D100,D184,0,0.0,0.0
D100,D187,0,0.0,0.0
D100,D189,0,0.0,0.0
D100,D190,0,0.0,0.0
D100,D194,0,0.0,0.0
D100,D197,0,0.0,0.0
D100,D198,0,0.0,0.0
D100,D199,0,0.0,0.0
D100,D200,0,0.0,0.0
D100,D201,0,0.0,0.0
D100,D202,0,0.0,0.0
D100,D204,0,0.0,0.0
D100,D205,0,0.0,0.0
D100,D206,0,0.0,0.0
D100,D211,0,0.0,0.0
D100,D214,0,0.0,0.0
D100,D218,0,0.0,0.0
D100,D219,0,0.0,0.0
D100,D220,0,0.0,0.0
D100,D222,0,0.0,0.0
D100,D225,0,0.0,0.0
D100,D226,0,0.0,0.0
D100,D227,0,0.0,0.0
D100,D228,0,0.0,0.0
D100,D229,0,0.0,0.0
D100,D230,0,0.0,0.0
D100,D234,0,0.0,0.0
D100,D237,0,0.0,0.0
D100,D238,0,0.0,0.0
D100,D239,0,0.0,0.0
D100,D240,0,0.0,0.0
D100,D241,0,0.0,0.0
D100,D242,0,0.0,0.0
D100,D243,0,0.0,0.0
D100,D244,0,0.0,0.0
D100,D248,0,0.0,0.0
D100,D249,0,0.0,0.0
D100,D253,0,0.0,0.0
D100,D254,0,0.0,0.0
D100,D255,0,0.0,0.0
D100,D256,0,0.0,0.0
D100,D257,0,0.0,0.0
D100,D258,0,0.0,0.0
D100,D259,0,0.0,0.0
D100,D260,0,0.0,0.0
D100,D262,0,0.0,0.0
D100,D263,0,0.0,0.0
D100,D268,0,0.0,0.0
D100,D270,0,0.0,0.0
D100,D271,0,0.0,0.0
D100,D273,0,0.0,0.0
D100,D275,0,0.0,0.0
D100,D276,0,0.0,0.0
D100,D277,0,0.0,0.0
D100,D280,0,0.0,0.0
D100,D283,0,0.0,0.0
D100,D285,0,0.0,0.0
D100,D286,0,0.0,0.0
D100,D288,0,0.0,0.0
D100,D290,0,0.0,0.0
D100,D291,0,0.0,0.0
D100,D295,0,0.0,0.0
D100,D296,0,0.0,0.0
D100,D297,0,0.0,0.0
D100,D299,0,0.0,0.0
D100,D302,0,0.0,0.0
D100,D304,0,0.0,0.0
D100,D306,0,0.0,0.0
D100,D307,0,0.0,0.0
D100,D309,0,0.0,0.0
D100,D311,0,0.0,0.0
D100,D312,0,0.0,0.0
D100,D314,0,0.0,0.0
D100,D316,0,0.0,0.0
D100,D320,0,0.0,0.0
D100,D321,0,0.0,0.0
D100,D323,0,0.0,0.0
D100,D326,0,0.0,0.0
D100,D327,0,0.0,0.0
D100,D330,0,0.0,0.0
D100,D334,0,0.0,0.0
D100,D338,0,0.0,0.0
D100,D340,0,0.0,0.0
D100,D343,0,0.0,0.0
D100,D345,0,0.0,0.0
D100,D346,0,0.0,0.0
D100,D347,0,0.0,0.0
D100,D348,0,0.0,0.0
D100,D349,0,0.0,0.0
D100,D351,0,0.0,0.0
D100,D352,0,0.0,0.0
D100,D355,0,0.0,0.0
D100,D357,0,0.0,0.0
D100,D360,0,0.0,0.0
D100,D363,0,0.0,0.0
D100,D365,0,0.0,0.0
D100,D367,0,0.0,0.0
D100,D368,0,0.0,0.0
D100,D370,0,0.0,0.0
D100,D371,0,0.0,0.0
D100,D373,0,0.0,0.0
D100,D374,0,0.0,0.0
D100,D376,0,0.0,0.0
D100,D377,0,0.0,0.0
D100,D381,0,0.0,0.0
D100,D384,0,0.0,0.0
D100,D388,0,0.0,0.0
D100,D389,0,0.0,0.0
D100,D390,0,0.0,0.0
D100,D391,0,0.0,0.0
D100,D396,0,0.0,0.0
D100,D397,0,0.0,0.0
D100,D398,0,0.0,0.0
D100,D400,0,0.0,0.0
D100,D401,0,0.0,0.0
D100,D402,0,0.0,0.0
D100,D403,0,0.0,0.0
D100,D405,0,0.0,0.0
D100,D406,0,0.0,0.0
D100,D407,0,0.0,0.0
D100,D408,0,0.0,0.0
D100,D409,0,0.0,0.0
D100,D410,0,0.0,0.0
D100,D411,0,0.0,0.0
D100,D414,0,0.0,0.0
D100,D415,0,0.0,0.0
D100,D416,0,0.0,0.0
D100,D417,0,0.0,0.0
D100,D420,0,0.0,0.0
D100,D421,0,0.0,0.0
D100,D422,0,0.0,0.0
D100,D423,0,0.0,0.0
D100,D424,0,0.0,0.0
D100,D427,0,0.0,0.0
D100,D428,0,0.0,0.0
D100,D431,0,0.0,0.0
D100,D432,0,0.0,0.0
D100,D434,0,0.0,0.0
D100,D439,0,0.0,0.0
D100,D440,0,0.0,0.0
D100,D441,0,0.0,0.0
D100,D443,0,0.0,0.0
D100,D445,0,0.0,0.0
D100,D446,0,0.0,0.0
D100,D448,0,0.0,0.0
D100,D452,0,0.0,0.0
D100,D453,0,0.0,0.0
D100,D459,0,0.0,0.0
D100,D460,0,0.0,0.0
D100,D462,0,0.0,0.0
D100,D463,0,0.0,0.0
D100,D464,0,0.0,0.0
D100,D468,0,0.0,0.0
D100,D469,0,0.0,0.0
D100,D470,0,0.0,0.0
D100,D473,0,0.0,0.0
D100,D475,0,0.0,0.0
D100,D478,0,0.0,0.0
D100,D480,0,0.0,0.0
D100,D481,0,0.0,0.0
D100,D482,0,0.0,0.0
D100,D483,0,0.0,0.0
D100,D484,0,0.0,0.0
D100,D485,0,0.0,0.0
D100,D486,0,0.0,0.0
D100,D487,0,0.0,0.0
D100,D488,0,0.0,0.0
D100,D489,0,0.0,0.0
D100,D490,0,0.0,0.0
D100,D492,0,0.0,0.0
D100,D493,0,0.0,0.0
D100,D497,0,0.0,0.0
D100,D501,0,0.0,0.0
D100,D504,0,0.0,0.0
D100,D506,0,0.0,0.0
D100,D507,0,0.0,0.0
D100,D508,0,0.0,0.0
D100,D509,0,0.0,0.0
D100,D510,0,0.0,0.0
D100,D511,0,0.0,0.0
D101,D111,0,0.0,0.0
D101,D121,0,0.0,0.0
D101,D129,0,0.0,0.0
D101,D134,0,0.0,0.0
D101,D166,0,0.0,0.0
D101,D187,0,0.0,0.0
D101,D200,0,0.0,0.0
D101,D204,0,0.0,0.0
D101,D205,0,0.0,0.0
D101,D220,0,0.0,0.0
D101,D225,0,0.0,0.0
D101,D227,0,0.0,0.0
D101,D229,0,0.0,0.0
D101,D230,0,0.0,0.0
D101,D238,0,0.0,0.0
D101,D239,0,0.0,0.0
D101,D242,0,0.0,0.0
D101,D243,0,0.0,0.0
D101,D244,0,0.0,0.0
D101,D253,0,0.0,0.0
D101,D254,0,0.0,0.0
D101,D258,0,0.0,0.0
D101,D259,0,0.0,0.0
D101,D273,0,0.0,0.0
D101,D275,0,0.0,0.0
D101,D291,0,0.0,0.0
D101,D296,0,0.0,0.0
D101,D297,0,0.0,0.0
D101,D302,0,0.0,0.0
D101,D309,0,0.0,0.0
D101,D323,0,0.0,0.0
D101,D347,0,0.0,0.0
D101,D351,0,0.0,0.0
D101,D367,0,0.0,0.0
D101,D371,0,0.0,0.0
D101,D384,0,0.0,0.0
D101,D401,0,0.0,0.0
D101,D402,0,0.0,0.0
D101,D408,0,0.0,0.0
D101,D414,0,0.0,0.0
D101,D416,0,0.0,0.0
D101,D423,0,0.0,0.0
D101,D428,0,0.0,0.0
D101,D469,0,0.0,0.0
D101,D473,0,0.0,0.0
D101,D475,0,0.0,0.0
D101,D484,0,0.0,0.0
D101,D485,0,0.0,0.0
D101,D493,0,0.0,0.0
D101,D497,0,0.0,0.0
D101,D501,0,0.0,0.0
D101,D509,0,0.0,0.0
D102,D107,0,0.0,0.0
D102,D108,0,0.0,0.0
D102,D109,0,0.0,0.0
D102,D110,0,0.0,0.0
D102,D111,0,0.0,0.0
D102,D117,0,0.0,0.0
D102,D118,0,0.0,0.0
D102,D120,0,0.0,0.0
D102,D121,0,0.0,0.0
D102,D123,0,0.0,0.0
D102,D125,0,0.0,0.0
D102,D126,0,0.0,0.0
D102,D129,0,0.0,0.0
D102,D134,0,0.0,0.0
D102,D135,0,0.0,0.0
D102,D136,0,0.0,0.0
D102,D137,0,0.0,0.0
D102,D139,0,0.0,0.0
D102,D145,0,0.0,0.0
D102,D146,0,0.0,0.0
D102,D147,0,0.0,0.0
D102,D151,0,0.0,0.0
D102,D152,0,0.0,0.0
D102,D156,0,0.0,0.0
D102,D158,0,0.0,0.0
D102,D159,0,0.0,0.0
D102,D160,0,0.0,0.0
D102,D162,0,0.0,0.0
D102,D166,0,0.0,0.0
D102,D169,0,0.0,0.0
D102,D170,0,0.0,0.0
D102,D172,0,0.0,0.0
D102,D176,0,0.0,0.0
D102,D187,0,0.0,0.0
D102,D189,0,0.0,0.0
D102,D193,0,0.0,0.0
D102,D196,0,0.0,0.0
D102,D198,0,0.0,0.0
D102,D200,0,0.0,0.0
D102,D201,0,0.0,0.0
D102,D202,0,0.0,0.0
D102,D204,0,0.0,0.0
D102,D205,0,0.0,0.0
D102,D206,0,0.0,0.0
D102,D207,0,0.0,0.0
D102,D211,0,0.0,0.0
D102,D214,0,0.0,0.0
D102,D215,0,0.0,0.0
D102,D218,0,0.0,0.0
D102,D219,0,0.0,0.0
D102,D220,0,0.0,0.0
D102,D222,0,0.0,0.0
D102,D225,0,0.0,0.0
D102,D226,0,0.0,0.0
D102,D227,0,0.0,0.0
D102,D229,0,0.0,0.0
D102,D230,0,0.0,0.0
D102,D232,0,0.0,0.0
D102,D234,0,0.0,0.0
D102,D237,0,0.0,0.0
D102,D238,0,0.0,0.0
D102,D239,0,0.0,0.0
D102,D242,0,0.0,0.0
D102,D243,0,0.0,0.0
D102,D244,0,0.0,0.0
D102,D247,0,0.0,0.0
D102,D248,0,0.0,0.0
D102,D249,0,0.0,0.0
D102,D253,0,0.0,0.0
D102,D254,0,0.0,0.0
D102,D255,0,0.0,0.0
D102,D256,0,0.0,0.0
D102,D257,0,0.0,0.0
D102,D258,0,0.0,0.0
D102,D259,0,0.0,0.0
D102,D260,0,0.0,0.0
D102,D261,0,0.0,0.0
D102,D262,0,0.0,0.0
D102,D268,0,0.0,0.0
D102,D271,0,0.0,0.0
D102,D273,0,0.0,0.0
D102,D275,0,0.0,0.0
D102,D276,0,0.0,0.0
D102,D277,0,0.0,0.0
D102,D280,0,0.0,0.0
D102,D281,0,0.0,0.0
D102,D283,0,0.0,0.0
D102,D286,0,0.0,0.0
D102,D288,0,0.0,0.0
D102,D290,0,0.0,0.0
D102,D291,0,0.0,0.0
D102,D296,0,0.0,0.0
D102,D297,0,0.0,0.0
D102,D299,0,0.0,0.0
D102,D301,0,0.0,0.0
D102,D302,0,0.0,0.0
D102,D304,0,0.0,0.0
D102,D306,0,0.0,0.0
D102,D307,0,0.0,0.0
D102,D309,0,0.0,0.0
D102,D310,0,0.0,0.0
D102,D312,0,0.0,0.0
D102,D314,0,0.0,0.0
D102,D320,0,0.0,0.0
D102,D321,0,0.0,0.0
D102,D322,0,0.0,0.0
D102,D323,0,0.0,0.0
D102,D324,0,0.0,0.0
D102,D328,0,0.0,0.0
D102,D330,0,0.0,0.0
D102,D334,0,0.0,0.0
D102,D338,0,0.0,0.0
D102,D340,0,0.0,0.0
D102,D346,0,0.0,0.0
D102,D347,0,0.0,0.0
D102,D348,0,0.0,0.0
D102,D349,0,0.0,0.0
D102,D350,0,0.0,0.0
D102,D351,0,0.0,0.0
D102,D352,0,0.0,0.0
D102,D357,0,0.0,0.0
D102,D358,0,0.0,0.0
D102,D360,0,0.0,0.0
D102,D363,0,0.0,0.0
D102,D365,0,0.0,0.0
D102,D366,0,0.0,0.0
D102,D367,0,0.0,0.0
D102,D368,0,0.0,0.0
D102,D370,0,0.0,0.0
D102,D371,0,0.0,0.0
D102,D374,0,0.0,0.0
D102,D376,0,0.0,0.0
D102,D378,0,0.0,0.0
D102,D379,0,0.0,0.0
D102,D381,0,0.0,0.0
D102,D384,0,0.0,0.0
D102,D396,0,0.0,0.0
D102,D398,0,0.0,0.0
D102,D401,0,0.0,0.0
D102,D402,0,0.0,0.0
D102,D403,0,0.0,0.0
D102,D405,0,0.0,0.0
D102,D407,0,0.0,0.0
D102,D408,0,0.0,0.0
D102,D409,0,0.0,0.0
D102,D410,0,0.0,0.0
D102,D411,0,0.0,0.0
D102,D414,0,0.0,0.0
D102,D415,0,0.0,0.0
D102,D416,0,0.0,0.0
D102,D417,0,0.0,0.0
D102,D421,0,0.0,0.0
D102,D422,0,0.0,0.0
D102,D423,0,0.0,0.0
D102,D427,0,0.0,0.0
D102,D428,0,0.0,0.0
D102,D431,0,0.0,0.0
D102,D432,0,0.0,0.0
D102,D434,0,0.0,0.0
D102,D440,0,0.0,0.0
D102,D443,0,0.0,0.0
D102,D445,0,0.0,0.0
D102,D447,0,0.0,0.0
D102,D452,0,0.0,0.0
D102,D453,0,0.0,0.0
D102,D459,0,0.0,0.0
D102,D462,0,0.0,0.0
D102,D463,0,0.0,0.0
D102,D468,0,0.0,0.0
D102,D469,0,0.0,0.0
D102,D470,0,0.0,0.0
D102,D472,0,0.0,0.0
D102,D473,0,0.0,0.0
D102,D475,0,0.0,0.0
D102,D478,0,0.0,0.0
D102,D482,0,0.0,0.0
D102,D483,0,0.0,0.0
D102,D484,0,0.0,0.0
D102,D485,0,0.0,0.0
D102,D486,0,0.0,0.0
D102,D487,0,0.0,0.0
D102,D488,0,0.0,0.0
D102,D489,0,0.0,0.0
D102,D492,0,0.0,0.0
D102,D493,0,0.0,0.0
D102,D494,0,0.0,0.0
D102,D497,0,0.0,0.0
D102,D500,0,0.0,0.0
D102,D501,0,0.0,0.0
D102,D504,0,0.0,0.0
D102,D506,0,0.0,0.0
D102,D507,0,0.0,0.0
D102,D508,0,0.0,0.0
D102,D509,0,0.0,0.0
D102,D510,0,0.0,0.0
D102,D511,0,0.0,0.0
D103,D107,0,0.0,0.0
D103,D111,0,0.0,0.0
D103,D116,0,0.0,0.0
D103,D118,0,0.0,0.0
D103,D121,0,0.0,0.0
D103,D129,0,0.0,0.0
D103,D134,0,0.0,0.0
D103,D137,0,0.0,0.0
D103,D145,0,0.0,0.0
D103,D160,0,0.0,0.0
D103,D166,0,0.0,0.0
D103,D169,0,0.0,0.0
D103,D187,0,0.0,0.0
D103,D189,0,0.0,0.0
D103,D198,0,0.0,0.0
D103,D200,0,0.0,0.0
D103,D204,0,0.0,0.0
D103,D205,0,0.0,0.0
D103,D206,0,0.0,0.0
D103,D211,0,0.0,0.0
D103,D220,0,0.0,0.0
D103,D222,0,0.0,0.0
D103,D225,0,0.0,0.0
D103,D226,0,0.0,0.0
D103,D227,0,0.0,0.0
D103,D229,0,0.0,0.0
D103,D230,0,0.0,0.0
D103,D237,0,0.0,0.0
D103,D238,0,0.0,0.0
D103,D239,0,0.0,0.0
D103,D242,0,0.0,0.0
D103,D243,0,0.0,0.0
D103,D244,0,0.0,0.0
D103,D249,0,0.0,0.0
D103,D253,0,0.0,0.0
D103,D254,0,0.0,0.0
D103,D255,0,0.0,0.0
D103,D258,0,0.0,0.0
D103,D259,0,0.0,0.0
D103,D262,0,0.0,0.0
D103,D271,0,0.0,0.0
D103,D273,0,0.0,0.0
D103,D275,0,0.0,0.0
D103,D276,0,0.0,0.0
D103,D277,0,0.0,0.0
D103,D283,0,0.0,0.0
D103,D286,0,0.0,0.0
D103,D291,0,0.0,0.0
D103,D296,0,0.0,0.0
D103,D297,0,0.0,0.0
D103,D302,0,0.0,0.0
D103,D304,0,0.0,0.0
D103,D309,0,0.0,0.0
D103,D314,0,0.0,0.0
D103,D320,0,0.0,0.0
D103,D323,0,0.0,0.0
D103,D327,0,0.0,0.0
D103,D330,0,0.0,0.0
D103,D334,0,0.0,0.0
D103,D338,0,0.0,0.0
D103,D347,0,0.0,0.0
D103,D351,0,0.0,0.0
D103,D352,0,0.0,0.0
D103,D360,0,0.0,0.0
D103,D363,0,0.0,0.0
D103,D365,0,0.0,0.0
D103,D367,0,0.0,0.0
D103,D370,0,0.0,0.0
D103,D371,0,0.0,0.0
D103,D376,0,0.0,0.0
D103,D381,0,0.0,0.0
D103,D384,0,0.0,0.0
D103,D401,0,0.0,0.0
D103,D402,0,0.0,0.0
D103,D405,0,0.0,0.0
D103,D408,0,0.0,0.0
D103,D414,0,0.0,0.0
D103,D415,0,0.0,0.0
D103,D416,0,0.0,0.0
D103,D422,0,0.0,0.0
D103,D423,0,0.0,0.0
D103,D428,0,0.0,0.0
D103,D452,0,0.0,0.0
D103,D459,0,0.0,0.0
D103,D462,0,0.0,0.0
D103,D463,0,0.0,0.0
D103,D468,0,0.0,0.0
D103,D469,0,0.0,0.0
D103,D473,0,0.0,0.0
D103,D475,0,0.0,0.0
D103,D482,0,0.0,0.0
D103,D484,0,0.0,0.0
D103,D485,0,0.0,0.0
D103,D487,0,0.0,0.0
D103,D489,0,0.0,0.0
D103,D493,0,0.0,0.0
D103,D497,0,0.0,0.0
D103,D501,0,0.0,0.0
D103,D506,0,0.0,0.0
D103,D509,0,0.0,0.0
D104,D107,0,0.0,0.0
D104,D108,0,0.0,0.0
D104,D111,0,0.0,0.0
D104,D118,0,0.0,0.0
D104,D121,0,0.0,0.0
D104,D129,0,0.0,0.0
D104,D134,0,0.0,0.0
D104,D137,0,0.0,0.0
D104,D145,0,0.0,0.0
D104,D158,0,0.0,0.0
D104,D160,0,0.0,0.0
D104,D166,0,0.0,0.0
D104,D187,0,0.0,0.0
D104,D200,0,0.0,0.0
D104,D204,0,0.0,0.0
D104,D205,0,0.0,0.0
D104,D219,0,0.0,0.0
D104,D220,0,0.0,0.0
D104,D225,0,0.0,0.0
D104,D226,0,0.0,0.0
D104,D227,0,0.0,0.0
D104,D229,0,0.0,0.0
D104,D230,0,0.0,0.0
D104,D234,0,0.0,0.0
D104,D238,0,0.0,0.0
D104,D239,0,0.0,0.0
D104,D241,0,0.0,0.0
D104,D242,0,0.0,0.0
D104,D243,0,0.0,0.0
D104,D244,0,0.0,0.0
D104,D249,0,0.0,0.0
D104,D253,0,0.0,0.0
D104,D254,0,0.0,0.0
D104,D258,0,0.0,0.0
D104,D259,0,0.0,0.0
D104,D264,0,0.0,0.0
D104,D273,0,0.0,0.0
D104,D275,0,0.0,0.0
D104,D276,0,0.0,0.0
D104,D277,0,0.0,0.0
D104,D283,0,0.0,0.0
D104,D288,0,0.0,0.0
D104,D291,0,0.0,0.0
D104,D296,0,0.0,0.0
D104,D297,0,0.0,0.0
D104,D302,0,0.0,0.0
D104,D309,0,0.0,0.0
D104,D310,0,0.0,0.0
D104,D314,0,0.0,0.0
D104,D320,0,0.0,0.0
D104,D323,0,0.0,0.0
D104,D327,0,0.0,0.0
D104,D330,0,0.0,0.0
D104,D340,0,0.0,0.0
D104,D347,0,0.0,0.0
D104,D351,0,0.0,0.0
D104,D360,0,0.0,0.0
D104,D365,0,0.0,0.0
D104,D367,0,0.0,0.0
D104,D371,0,0.0,0.0
D104,D376,0,0.0,0.0
D104,D377,0,0.0,0.0
D104,D381,0,0.0,0.0
D104,D384,0,0.0,0.0
D104,D401,0,0.0,0.0
D104,D402,0,0.0,0.0
D104,D405,0,0.0,0.0
D104,D408,0,0.0,0.0
D104,D414,0,0.0,0.0
D104,D415,0,0.0,0.0
D104,D416,0,0.0,0.0
D104,D422,0,0.0,0.0
D104,D423,0,0.0,0.0
D104,D428,0,0.0,0.0
D104,D431,0,0.0,0.0
D104,D459,0,0.0,0.0
D104,D462,0,0.0,0.0
D104,D467,0,0.0,0.0
D104,D468,0,0.0,0.0
D104,D469,0,0.0,0.0
D104,D473,0,0.0,0.0
D104,D475,0,0.0,0.0
D104,D478,0,0.0,0.0
D104,D482,0,0.0,0.0
D104,D483,0,0.0,0.0
D104,D484,0,0.0,0.0
D104,D488,0,0.0,0.0
D104,D489,0,0.0,0.0
D104,D493,0,0.0,0.0
D104,D497,0,0.0,0.0
D104,D501,0,0.0,0.0
D104,D504,0,0.0,0.0
D104,D506,0,0.0,0.0
D104,D509,0,0.0,0.0
D105,D121,0,0.0,0.0
D105,D129,0,0.0,0.0
D105,D134,0,0.0,0.0
D105,D166,0,0.0,0.0
D105,D200,0,0.0,0.0
D105,D205,0,0.0,0.0
D105,D225,0,0.0,0.0
D105,D227,0,0.0,0.0
D105,D229,0,0.0,0.0
D105,D230,0,0.0,0.0
D105,D238,0,0.0,0.0
D105,D239,0,0.0,0.0
D105,D242,0,0.0,0.0
D105,D243,0,0.0,0.0
D105,D253,0,0.0,0.0
D105,D258,0,0.0,0.0
D105,D273,0,0.0,0.0
D105,D275,0,0.0,0.0
D105,D291,0,0.0,0.0
D105,D296,0,0.0,0.0
D105,D297,0,0.0,0.0
D105,D309,0,0.0,0.0
D105,D347,0,0.0,0.0
D105,D367,0,0.0,0.0
D105,D371,0,0.0,0.0
D105,D384,0,0.0,0.0
D105,D408,0,0.0,0.0
D105,D414,0,0.0,0.0
D105,D416,0,0.0,0.0
D105,D423,0,0.0,0.0
D105,D428,0,0.0,0.0
D105,D475,0,0.0,0.0
D105,D484,0,0.0,0.0
D105,D497,0,0.0,0.0
D105,D501,0,0.0,0.0
D106,D120,0,0.0,0.0
D106,D121,0,0.0,0.0
D106,D129,0,0.0,0.0
D106,D134,0,0.0,0.0
D106,D166,0,0.0,0.0
D106,D187,0,0.0,0.0
D106,D200,0,0.0,0.0
D106,D205,0,0.0,0.0
D106,D220,0,0.0,0.0
D106,D225,0,0.0,0.0
D106,D227,0,0.0,0.0
D106,D229,0,0.0,0.0
D106,D230,0,0.0,0.0
D106,D238,0,0.0,0.0
D106,D239,0,0.0,0.0
D106,D242,0,0.0,0.0
D106,D243,0,0.0,0.0
D106,D253,0,0.0,0.0
D106,D258,0,0.0,0.0
D106,D273,0,0.0,0.0
D106,D275,0,0.0,0.0
D106,D291,0,0.0,0.0
D106,D296,0,0.0,0.0
D106,D297,0,0.0,0.0
D106,D302,0,0.0,0.0
D106,D309,0,0.0,0.0
D106,D323,0,0.0,0.0
D106,D347,0,0.0,0.0
D106,D351,0,0.0,0.0
D106,D367,0,0.0,0.0
D106,D371,0,0.0,0.0
D106,D377,0,0.0,0.0
D106,D384,0,0.0,0.0
D106,D401,0,0.0,0.0
D106,D405,0,0.0,0.0
D106,D408,0,0.0,0.0
D106,D414,0,0.0,0.0
D106,D415,0,0.0,0.0
D106,D416,0,0.0,0.0
D106,D423,0,0.0,0.0
D106,D428,0,0.0,0.0
D106,D473,0,0.0,0.0
D106,D475,0,0.0,0.0
D106,D484,0,0.0,0.0
D106,D497,0,0.0,0.0
D106,D501,0,0.0,0.0
D106,D509,0,0.0,0.0
D107,D108,0,0.0,0.0
D107,D109,0,0.0,0.0
D107,D110,0,0.0,0.0
D107,D111,0,0.0,0.0
D107,D112,0,0.0,0.0
D107,D116,0,0.0,0.0
D107,D117,0,0.0,0.0
D107,D118,0,0.0,0.0
D107,D120,0,0.0,0.0
D107,D121,0,0.0,0.0
D107,D122,0,0.0,0.0
D107,D123,0,0.0,0.0
D107,D125,0,0.0,0.0
D107,D126,0,0.0,0.0
D107,D128,0,0.0,0.0
D107,D129,0,0.0,0.0
D107,D131,0,0.0,0.0
D107,D133,0,0.0,0.0
D107,D134,0,0.0,0.0
D107,D135,0,0.0,0.0
D107,D136,0,0.0,0.0
D107,D137,0,0.0,0.0
D107,D139,0,0.0,0.0
D107,D140,0,0.0,0.0
D107,D142,0,0.0,0.0
D107,D144,0,0.0,0.0
D107,D145,0,0.0,0.0
D107,D146,0,0.0,0.0
D107,D147,0,0.0,0.0
D107,D149,0,0.0,0.0
D107,D150,0,0.0,0.0
D107,D152,0,0.0,0.0
D107,D153,0,0.0,0.0
D107,D154,0,0.0,0.0
D107,D155,0,0.0,0.0
D107,D156,0,0.0,0.0
D107,D157,0,0.0,0.0
D107,D158,0,0.0,0.0
D107,D160,0,0.0,0.0
D107,D162,0,0.0,0.0
D107,D164,0,0.0,0.0
D107,D165,0,0.0,0.0
D107,D166,0,0.0,0.0
D107,D167,0,0.0,0.0
D107,D169,0,0.0,0.0
D107,D170,0,0.0,0.0
D107,D172,0,0.0,0.0
D107,D173,0,0.0,0.0
D107,D175,0,0.0,0.0
D107,D176,0,0.0,0.0
D107,D177,0,0.0,0.0
D107,D183,0,0.0,0.0
D107,D184,0,0.0,0.0
D107,D185,0,0.0,0.0
D107,D187,0,0.0,0.0
D107,D188,0,0.0,0.0
D107,D189,0,0.0,0.0
D107,D191,0,0.0,0.0
D107,D192,0,0.0,0.0
D107,D193,0,0.0,0.0
D107,D194,0,0.0,0.0
D107,D196,0,0.0,0.0
D107,D197,0,0.0,0.0
D107,D198,0,0.0,0.0
D107,D199,0,0.0,0.0
D107,D200,0,0.0,0.0
D107,D201,0,0.0,0.0
D107,D202,0,0.0,0.0
D107,D203,0,0.0,0.0
D107,D204,0,0.0,0.0
D107,D205,0,0.0,0.0
D107,D206,0,0.0,0.0
D107,D208,0,0.0,0.0
D107,D209,0,0.0,0.0
D107,D210,0,0.0,0.0
D107,D211,0,0.0,0.0
D107,D212,0,0.0,0.0
D107,D213,0,0.0,0.0
D107,D214,0,0.0,0.0
D107,D215,0,0.0,0.0
D107,D217,0,0.0,0.0
D107,D218,0,0.0,0.0
D107,D219,0,0.0,0.0
D107,D220,0,0.0,0.0
D107,D222,0,0.0,0.0
D107,D223,0,0.0,0.0
D107,D224,0,0.0,0.0
D107,D225,0,0.0,0.0
D107,D226,0,0.0,0.0
D107,D227,0,0.0,0.0
D107,D228,0,0.0,0.0
D107,D229,0,0.0,0.0
D107,D230,0,0.0,0.0
D107,D231,0,0.0,0.0
D107,D232,0,0.0,0.0
D107,D233,0,0.0,0.0
D107,D234,0,0.0,0.0
D107,D236,0,0.0,0.0
D107,D237,0,0.0,0.0
D107,D238,0,0.0,0.0
D107,D239,0,0.0,0.0
D107,D240,0,0.0,0.0
D107,D241,0,0.0,0.0
D107,D242,0,0.0,0.0
D107,D243,0,0.0,0.0
D107,D244,0,0.0,0.0
D107,D247,0,0.0,0.0
D107,D248,0,0.0,0.0
D107,D249,0,0.0,0.0
D107,D251,0,0.0,0.0
D107,D253,0,0.0,0.0
D107,D254,0,0.0,0.0
D107,D255,0,0.0,0.0
D107,D256,0,0.0,0.0
D107,D257,0,0.0,0.0
D107,D258,0,0.0,0.0
D107,D259,0,0.0,0.0
D107,D260,0,0.0,0.0
D107,D261,0,0.0,0.0
D107,D262,0,0.0,0.0
D107,D263,0,0.0,0.0
D107,D264,0,0.0,0.0
D107,D265,0,0.0,0.0
D107,D268,0,0.0,0.0
D107,D271,0,0.0,0.0
D107,D272,0,0.0,0.0
D107,D273,0,0.0,0.0
D107,D274,0,0.0,0.0
D107,D275,0,0.0,0.0
D107,D276,0,0.0,0.0
D107,D277,0,0.0,0.0
D107,D278,0,0.0,0.0
D107,D279,0,0.0,0.0
D107,D280,0,0.0,0.0
D107,D281,0,0.0,0.0
D107,D282,0,0.0,0.0
D107,D283,0,0.0,0.0
D107,D285,0,0.0,0.0
D107,D286,0,0.0,0.0
