unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_000432,Vienna,6,6,128.1,13,2.8355,0.0,0.0,0.5,48.226274,16.386645,13|8|5|27|26,0.1633|0.1524|0.1403|0.1238|0.1188,
unit_000433,Vienna,4,4,79.2,8,2.8265,0.0,0.0,0.5,48.218794,16.402276,8|13|14|12|10,0.1904|0.1690|0.1485|0.1350|0.1302,
unit_000434,Vienna,23,23,469.5,3,2.8557,0.0,0.0,0.5,48.141518,16.3053,3|19|13|23|22,0.2498|0.1632|0.1364|0.1245|0.1222,
unit_000435,Vienna,8,8,178.0,5,2.7768,0.0,0.0,0.5,48.146638,16.308953,5|9|22|26|16,0.1491|0.1474|0.1373|0.1356|0.1223,
unit_000436,Vienna,14,14,281.1,19,2.861,0.0,0.0,0.5,48.134187,16.315494,19|12|31|5|14,0.1700|0.1244|0.1215|0.1213|0.1139,
unit_000437,Vienna,19,19,350.1,3,2.7415,0.0,0.0,0.5,48.116551,16.302457,3|27|19|12|13,0.3005|0.1409|0.1349|0.1069|0.1050,
unit_000438,Vienna,6,6,77.3,10,2.6874,0.0,0.0,0.5,48.125452,16.304575,10|31|3|20|13,0.2250|0.1528|0.1505|0.1334|0.1245,
unit_000439,Vienna,8,8,85.6,6,2.7599,0.0,0.0,0.5,48.120419,16.30358,6|31|21|13|17,0.2356|0.2173|0.1954|0.1137|0.1111,
unit_000440,Vienna,13,13,262.2,3,2.81,0.0,0.0,0.5,48.12216,16.306266,3|13|5|27|23,0.2945|0.1487|0.1471|0.1362|0.1203,
unit_000441,Vienna,10,10,176.9,10,2.6874,0.0,0.0,0.5,48.125958,16.304075,10|31|3|20|13,0.2250|0.1528|0.1505|0.1334|0.1245,
