source,target,relation,score,support,q_value
746,981,sibling_of,0.241509,199,
107,982,sibling_of,0.498113,765,
254,983,sibling_of,0.264151,2,
55,986,sibling_of,0.203774,115,
66,987,sibling_of,0.211321,258,
689,988,sibling_of,0.264151,317,
741,988,sibling_of,0.211321,378,
166,988,sibling_of,0.203774,252,
987,989,sibling_of,0.109434,146,
609,993,sibling_of,0.437736,736,
994,1017,sibling_of,0.728302,627,
613,996,sibling_of,0.143396,2330,
998,1014,sibling_of,0.354717,1464,
58,999,sibling_of,0.467925,24,
1002,1007,sibling_of,0.407547,198,
6,1003,sibling_of,0.388679,139,
1006,1010,sibling_of,0.535849,381,
362,1011,sibling_of,0.384906,209,
160,1011,sibling_of,0.377358,96,
853,1015,sibling_of,0.403774,593,
978,1015,sibling_of,0.328302,323,
300,1019,sibling_of,0.090566,74,
549,1021,sibling_of,0.275472,62,
97,1021,sibling_of,0.184906,48,
746,1021,sibling_of,0.184906,64,
