image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,UMAP1,UMAP2
5859,Argentina/BuenosAires,A01,6,0.14489971,7.2564945,3.971282
5868,Argentina/BuenosAires,A07,4,0.13669081,5.1759386,5.545405
5893,Argentina/BuenosAires,A06,5,0.15283856,6.74054,4.4034534
5897,Argentina/BuenosAires,A04,1,0.13180259,6.6429825,7.912423
5898,Argentina/BuenosAires,A03,7,0.19133952,6.520572,3.9174368
5900,Argentina/BuenosAires,A04,1,0.20184952,8.750595,7.902524
5913,Argentina/BuenosAires,A06,5,0.16651383,7.1527586,3.3895988
5928,Argentina/BuenosAires,A07,4,0.17908883,4.2299194,4.663229
5936,Argentina/BuenosAires,A04,1,0.15871999,7.7916355,6.3357577
5939,Argentina/BuenosAires,A05,3,0.25837567,8.656968,3.4788935
5954,Argentina/BuenosAires,A06,5,0.2046101,6.35707,5.360794
5968,Argentina/BuenosAires,A04,1,0.13299982,7.5074635,6.0843735
5978,Argentina/BuenosAires,A06,5,0.11193868,6.4937615,4.6101646
5995,Argentina/BuenosAires,A03,7,0.21109234,8.1025,4.4596615
6031,Argentina/BuenosAires,A05,3,0.19005717,7.2861147,1.2756758
6044,Argentina/BuenosAires,A06,5,0.13466601,8.085144,5.5725336
6083,Argentina/BuenosAires,A07,4,0.17193305,3.2892463,4.777163
6116,Argentina/BuenosAires,A06,5,0.16620216,7.252334,3.5312283
6295,Argentina/BuenosAires,A03,7,0.14240152,9.322811,3.7973754
6300,Argentina/BuenosAires,A06,5,0.19358754,7.2033663,4.3653197
6318,Argentina/BuenosAires,A07,4,0.16065523,4.2829742,5.4402423
6324,Argentina/BuenosAires,A06,5,0.14165315,6.6824126,4.877946
6328,Argentina/BuenosAires,A01,6,0.12557359,7.803203,4.9692497
6329,Argentina/BuenosAires,A06,5,0.22493549,5.892563,5.909162
6333,Argentina/BuenosAires,A01,6,0.13676842,7.431963,5.19587
6367,Argentina/BuenosAires,A06,5,0.24114083,6.7748647,4.2149053
6369,Argentina/BuenosAires,A06,5,0.14311172,5.9391575,5.817735
6370,Argentina/BuenosAires,A07,4,0.13071668,3.5420299,5.2676973
6401,Argentina/BuenosAires,A04,1,0.13544424,7.841764,7.125064
6403,Argentina/BuenosAires,A02,0,0.12792994,8.857686,2.2875106
6440,Argentina/BuenosAires,A06,5,0.14523049,6.964293,4.1892853
6473,Argentina/BuenosAires,A08,2,0.12901525,4.8761206,5.4907675
6586,Argentina/BuenosAires,A02,0,0.13086033,10.404291,5.9837074
6590,Argentina/BuenosAires,A07,4,0.10836587,4.5337634,6.3932476
6617,Argentina/BuenosAires,A03,7,0.14493786,8.640951,3.7461264
6619,Argentina/BuenosAires,A03,7,0.16247447,8.393143,6.205331
6657,Argentina/BuenosAires,A08,2,0.13640405,5.528358,5.3919415
6670,Argentina/BuenosAires,A07,4,0.17682673,3.0550902,5.211012
6690,Argentina/BuenosAires,A06,5,0.14401948,6.246306,5.784655
6701,Argentina/BuenosAires,A04,1,0.17089133,7.253957,8.555497
6714,Argentina/BuenosAires,A04,1,0.13544549,8.2751,7.116629
6741,Argentina/BuenosAires,A07,4,0.16433232,4.8403487,5.774438
6758,Argentina/BuenosAires,A03,7,0.17688,6.1158204,3.6367385
6782,Argentina/BuenosAires,A04,1,0.15641268,7.8633313,8.539522
6792,Argentina/BuenosAires,A04,1,0.18494041,7.490567,8.412974
6832,Argentina/BuenosAires,A06,5,0.12304408,7.1071653,4.0126767
6846,Argentina/BuenosAires,A03,7,0.1529562,9.106187,4.2288713
6865,Argentina/BuenosAires,A04,1,0.1194539,7.658457,7.173124
6879,Argentina/BuenosAires,A01,6,0.17689164,7.929169,4.7954955
6880,Argentina/BuenosAires,A01,6,0.122580916,7.152605,6.222389
6887,Argentina/BuenosAires,A06,5,0.20662393,6.352666,5.0640016
6902,Argentina/BuenosAires,A04,1,0.14929633,7.8108616,8.400226
6908,Argentina/BuenosAires,A03,7,0.15742649,7.970639,4.183792
6931,Argentina/BuenosAires,A06,5,0.21542804,8.031574,3.6359506
6958,Argentina/BuenosAires,A02,0,0.15442508,9.472568,3.9743621
6973,Argentina/BuenosAires,A05,3,0.15700568,7.3697243,1.6876459
6987,Argentina/BuenosAires,A02,0,0.1758382,9.176077,4.5104413
7013,Argentina/BuenosAires,A04,1,0.1963298,9.47664,7.009627
7017,Argentina/BuenosAires,A03,7,0.16517138,9.649352,4.3574867
7042,Argentina/BuenosAires,A04,1,0.17415144,10.787712,5.508235
7052,Argentina/BuenosAires,A04,1,0.17155913,6.8690276,8.427082
7105,Argentina/BuenosAires,A03,7,0.13715011,9.409689,4.5451846
7139,Argentina/BuenosAires,A04,1,0.16443427,7.522087,8.408076
7145,Argentina/BuenosAires,A06,5,0.15735924,9.223096,3.203362
7154,Argentina/BuenosAires,A08,2,0.1510566,5.5259495,5.7071886
7158,Argentina/BuenosAires,A07,4,0.13229978,4.794612,6.902052
7196,Argentina/BuenosAires,A03,7,0.15829132,9.826781,3.9600976
7205,Argentina/BuenosAires,A06,5,0.12453639,6.339742,4.1342425
7206,Argentina/BuenosAires,A04,1,0.19074446,8.6112175,4.0608463
7241,Argentina/BuenosAires,A08,2,0.13327178,6.0971766,6.3057117
7252,Argentina/BuenosAires,A04,1,0.12573406,8.218602,6.3943896
7276,Argentina/BuenosAires,A03,7,0.1623245,7.0529094,4.0951257
7348,Argentina/BuenosAires,A04,1,0.106809475,7.8833885,6.9170065
7349,Argentina/BuenosAires,A03,7,0.13312833,9.326317,4.44913
7358,Argentina/BuenosAires,A07,4,0.13041809,4.3585186,5.5573025
7361,Argentina/BuenosAires,A03,7,0.15829416,8.017458,4.158544
7363,Argentina/BuenosAires,A06,5,0.17751504,6.553582,3.8836508
7373,Argentina/BuenosAires,A04,1,0.13762555,8.767638,7.873638
7375,Argentina/BuenosAires,A07,4,0.12958714,4.696171,6.017305
7377,Argentina/BuenosAires,A01,6,0.14879845,8.6264715,4.0676923
7409,Argentina/BuenosAires,A06,5,0.15257972,7.76156,4.2303605
7412,Argentina/BuenosAires,A03,7,0.15373492,6.949396,5.724866
7413,Argentina/BuenosAires,A08,2,0.17711443,4.2803593,3.7860143
7420,Argentina/BuenosAires,A07,4,0.13024388,4.5378456,5.9171925
7430,Argentina/BuenosAires,A02,0,0.17064694,9.547221,4.297225
7442,Argentina/BuenosAires,A04,1,0.1255893,8.033239,7.7136273
7448,Argentina/BuenosAires,A04,1,0.17277433,8.294038,6.5940027
7457,Argentina/BuenosAires,A06,5,0.142912,7.0285482,3.7683644
7459,Argentina/BuenosAires,A03,7,0.15456107,9.576348,3.6142921
7460,Argentina/BuenosAires,A08,2,0.13546838,6.179409,5.2944283
7500,Argentina/BuenosAires,A03,7,0.16298401,8.764184,4.311593
7508,Argentina/BuenosAires,A06,5,0.13066494,8.07737,5.464335
7511,Argentina/BuenosAires,A03,7,0.23613769,8.643826,4.2132936
7520,Argentina/BuenosAires,A06,5,0.14540587,8.134794,4.7631345
7544,Argentina/BuenosAires,A08,2,0.14080092,6.087986,5.4323177
7562,Argentina/BuenosAires,A03,7,0.16815542,7.6268063,6.3512034
7579,Argentina/BuenosAires,A04,1,0.17911966,7.5643167,4.2295933
7581,Argentina/BuenosAires,A04,1,0.14126872,7.131985,8.030857
7597,Argentina/BuenosAires,A04,1,0.1903601,8.3288145,6.128764
7627,Argentina/BuenosAires,A03,7,0.18945982,8.697592,3.61146
7643,Argentina/BuenosAires,A07,4,0.15468456,4.39517,6.433314
7654,Argentina/BuenosAires,A06,5,0.15004614,6.6288133,7.1246486
7669,Argentina/BuenosAires,A05,3,0.17095928,8.05253,2.5903795
7679,Argentina/BuenosAires,A05,3,0.14889033,8.359836,2.2199097
7684,Argentina/BuenosAires,A07,4,0.121278904,4.928195,6.7449923
7685,Argentina/BuenosAires,A06,5,0.18189391,6.8102107,4.069989
7692,Argentina/BuenosAires,A04,1,0.17688875,6.605012,7.7340317
7698,Argentina/BuenosAires,A04,1,0.12809277,7.2148156,7.8765073
7702,Argentina/BuenosAires,A03,7,0.18283248,9.342798,4.234183
7754,Argentina/BuenosAires,A04,1,0.11384937,7.557179,7.9057345
7758,Argentina/BuenosAires,A04,1,0.132866,9.245307,6.85179
7760,Argentina/BuenosAires,A04,1,0.1790976,7.4358873,8.354528
7772,Argentina/BuenosAires,A02,0,0.16219053,8.944553,6.287864
7775,Argentina/BuenosAires,A07,4,0.11778896,4.168048,4.4565215
7800,Argentina/BuenosAires,A04,1,0.124172054,8.00202,6.2946978
7802,Argentina/BuenosAires,A06,5,0.15161154,7.13735,5.1660366
7816,Argentina/BuenosAires,A06,5,0.16235048,6.61423,4.60573
7822,Argentina/BuenosAires,A02,0,0.13802443,10.694293,5.6086526
7838,Argentina/BuenosAires,A06,5,0.14766873,7.82051,5.3108907
7842,Argentina/BuenosAires,A02,0,0.14417501,9.024489,6.4749823
7846,Argentina/BuenosAires,A04,1,0.13769712,7.862758,7.4326086
7857,Argentina/BuenosAires,A05,3,0.1599916,7.955271,1.6471353
7863,Argentina/BuenosAires,A07,4,0.1450473,4.9377875,6.8906727
7874,Argentina/BuenosAires,A08,2,0.14158247,5.3022957,6.468961
7893,Argentina/BuenosAires,A03,7,0.16444746,9.810811,3.7991512
7894,Argentina/BuenosAires,A02,0,0.15094963,8.275158,2.8193998
7919,Argentina/BuenosAires,A03,7,0.1345886,7.082043,5.6779594
7940,Argentina/BuenosAires,A04,1,0.1384156,5.8873277,6.617166
7954,Argentina/BuenosAires,A04,1,0.13781811,7.2847815,7.7223654
7974,Argentina/BuenosAires,A04,1,0.13880773,7.1733584,7.354913
7995,Argentina/BuenosAires,A04,1,0.15805611,7.3540406,6.80406
8056,Argentina/BuenosAires,A02,0,0.19960748,9.3708105,2.5979095
8073,Argentina/BuenosAires,A03,7,0.2189095,8.414309,3.1692128
8162,Argentina/BuenosAires,A03,7,0.13255514,8.488614,3.9914258
8181,Argentina/BuenosAires,A07,4,0.16148256,5.330624,6.6811347
8220,Argentina/BuenosAires,A04,1,0.12862362,8.225586,8.202098
8237,Argentina/BuenosAires,A05,3,0.14611697,8.347779,1.4361141
8241,Argentina/BuenosAires,A04,1,0.11501863,8.083397,6.829977
8250,Argentina/BuenosAires,A06,5,0.16520202,6.6716523,6.3815236
8270,Argentina/BuenosAires,A08,2,0.11152049,8.802736,5.582543
8275,Argentina/BuenosAires,A06,5,0.12885377,8.003709,4.732469
8280,Argentina/BuenosAires,A08,2,0.12785041,6.2237134,5.643202
8281,Argentina/BuenosAires,A06,5,0.14152248,6.8970213,4.9263687
8286,Argentina/BuenosAires,A07,4,0.15311642,3.7236447,5.5218883
8291,Argentina/BuenosAires,A03,7,0.15929948,10.258954,4.0581203
8322,Argentina/BuenosAires,A03,7,0.18128854,7.2100015,3.902854
8328,Argentina/BuenosAires,A06,5,0.15028922,6.48121,4.400203
8336,Argentina/BuenosAires,A05,3,0.13631079,8.628065,1.8093303
8338,Argentina/BuenosAires,A04,1,0.11190612,7.4617863,7.843095
8339,Argentina/BuenosAires,A04,1,0.14799903,8.2574625,6.2906737
8342,Argentina/BuenosAires,A03,7,0.14500053,6.748682,3.8369842
8365,Argentina/BuenosAires,A01,6,0.17998628,7.3115916,3.9697058
8377,Argentina/BuenosAires,A07,4,0.15060252,4.677282,5.6594706
8388,Argentina/BuenosAires,A06,5,0.14733317,7.2552977,4.8049264
8396,Argentina/BuenosAires,A06,5,0.19364333,6.836173,4.4322643
8399,Argentina/BuenosAires,A05,3,0.13719667,6.5057926,2.1189377
8400,Argentina/BuenosAires,A04,1,0.12594284,7.5970516,8.003088
8402,Argentina/BuenosAires,A04,1,0.11899708,8.345978,7.307204
8422,Argentina/BuenosAires,A06,5,0.13794796,6.1257515,4.2238607
8444,Argentina/BuenosAires,A02,0,0.19813485,10.960324,4.8189683
8445,Argentina/BuenosAires,A01,6,0.14873111,7.4198256,5.52296
8447,Argentina/BuenosAires,A01,6,0.13323537,7.006655,5.9730115
8450,Argentina/BuenosAires,A03,7,0.17320679,8.882623,3.9095933
8459,Argentina/BuenosAires,A04,1,0.15495284,8.127645,8.436452
8470,Argentina/BuenosAires,A03,7,0.13474092,8.124222,3.7553878
8475,Argentina/BuenosAires,A06,5,0.20719127,6.7034407,4.063438
8496,Argentina/BuenosAires,A05,3,0.12366684,8.430136,1.9080942
8497,Argentina/BuenosAires,A08,2,0.14662558,4.804942,6.319954
8514,Argentina/BuenosAires,A04,1,0.17144652,5.213653,7.2066903
8515,Argentina/BuenosAires,A06,5,0.19652371,6.770632,4.3318486
8546,Argentina/BuenosAires,A08,2,0.1498817,6.9856725,6.0030723
8588,Argentina/BuenosAires,A04,1,0.1555814,7.785986,6.8903785
8596,Argentina/BuenosAires,A03,7,0.180045,8.205084,3.7732952
8620,Argentina/BuenosAires,A03,7,0.18645312,9.329315,3.7668235
8639,Argentina/BuenosAires,A02,0,0.15643868,10.8045025,5.4389625
8654,Argentina/BuenosAires,A04,1,0.14236604,8.153517,7.141992
8671,Argentina/BuenosAires,A03,7,0.1257082,8.315734,5.6010265
8689,Argentina/BuenosAires,A07,4,0.15409718,4.9543233,6.2793736
8695,Argentina/BuenosAires,A05,3,0.15757658,8.149759,2.2465081
8710,Argentina/BuenosAires,A03,7,0.16029397,7.9762797,3.6070836
8713,Argentina/BuenosAires,A04,1,0.14856526,7.3462176,6.7272606
8833,Argentina/BuenosAires,A06,5,0.14241679,10.39398,3.9813385
8854,Argentina/BuenosAires,A04,1,0.12857631,7.7207665,7.5355735
8875,Argentina/BuenosAires,A06,5,0.14594015,7.098932,4.331079
8885,Argentina/BuenosAires,A06,5,0.13504693,6.455725,6.4001236
8889,Argentina/BuenosAires,A03,7,0.13312331,8.4567995,5.032154
8899,Argentina/BuenosAires,A02,0,0.13357104,10.00722,4.530178
8918,Argentina/BuenosAires,A02,0,0.16027635,8.918669,4.1149282
8926,Argentina/BuenosAires,A03,7,0.117674224,8.899332,5.2413254
8937,Argentina/BuenosAires,A04,1,0.1137715,7.9029427,7.0765443
8941,Argentina/BuenosAires,A04,1,0.1888383,6.9015465,6.975471
8946,Argentina/BuenosAires,A02,0,0.15334953,9.29111,4.9153953
8959,Argentina/BuenosAires,A04,1,0.11314965,8.217878,7.3730297
8960,Argentina/BuenosAires,A06,5,0.13955998,6.60721,4.2625413
8961,Argentina/BuenosAires,A06,5,0.22742394,6.2389693,5.605126
8995,Argentina/BuenosAires,A07,4,0.18811731,3.155299,4.5892286
8998,Argentina/BuenosAires,A06,5,0.16551085,6.369718,4.3159976
9016,Argentina/BuenosAires,A06,5,0.15217915,8.132014,2.7863274
9049,Argentina/BuenosAires,A06,5,0.1971837,6.806214,4.12444
9057,Argentina/BuenosAires,A04,1,0.12448203,7.0175915,7.2440057
9083,Argentina/BuenosAires,A06,5,0.14553595,6.477962,3.901834
9084,Argentina/BuenosAires,A04,1,0.13448474,7.685091,8.418201
9124,Argentina/BuenosAires,A06,5,0.15694344,7.6529794,3.6389658
9177,Argentina/BuenosAires,A03,7,0.15027961,8.5047,4.9651055
9186,Argentina/BuenosAires,A06,5,0.16999888,6.2622457,3.7374969
9236,Argentina/BuenosAires,A06,5,0.15765648,6.507774,4.0033665
9266,Argentina/BuenosAires,A03,7,0.12903774,9.216689,4.1338515
9267,Argentina/BuenosAires,A06,5,0.15806463,6.6373196,6.166404
9280,Argentina/BuenosAires,A01,6,0.17085393,7.6793523,5.1572633
9285,Argentina/BuenosAires,A04,1,0.15362404,7.7852974,8.568221
9307,Argentina/BuenosAires,A04,1,0.15066855,7.7828145,6.405987
9308,Argentina/BuenosAires,A04,1,0.10862797,7.120597,7.1567407
9345,Argentina/BuenosAires,A03,7,0.16791494,9.559119,3.8632555
9370,Argentina/BuenosAires,A08,2,0.11226338,5.5560207,5.8371096
9373,Argentina/BuenosAires,A07,4,0.18504399,4.9163756,3.1104228
9407,Argentina/BuenosAires,A04,1,0.21507351,7.2540827,8.116185
9433,Argentina/BuenosAires,A02,0,0.13338314,10.50229,5.3976054
9447,Argentina/BuenosAires,A06,5,0.16051413,6.9879975,4.2433963
9448,Argentina/BuenosAires,A05,3,0.12708102,8.381075,2.2319689
9460,Argentina/BuenosAires,A01,6,0.12802638,8.739503,3.2711048
9465,Argentina/BuenosAires,A03,7,0.14933527,7.324591,5.2645535
9483,Argentina/BuenosAires,A04,1,0.18813734,7.7037053,6.5624495
9488,Argentina/BuenosAires,A03,7,0.16833645,10.122125,3.8529193
9515,Argentina/BuenosAires,A08,2,0.14282666,5.2259707,5.845242
9523,Argentina/BuenosAires,A06,5,0.19659244,6.716566,4.402444
9534,Argentina/BuenosAires,A08,2,0.15196028,8.180642,6.4534144
9535,Argentina/BuenosAires,A04,1,0.12532003,7.072991,6.6833324
9536,Argentina/BuenosAires,A06,5,0.16486813,7.2862267,5.4996266
9538,Argentina/BuenosAires,A06,5,0.14287911,7.40753,4.177392
9571,Argentina/BuenosAires,A03,7,0.14244162,9.508364,4.1961975
9627,Argentina/BuenosAires,A08,2,0.14011422,5.1136036,5.1120315
9630,Argentina/BuenosAires,A04,1,0.124181844,6.7338476,7.56479
9650,Argentina/BuenosAires,A04,1,0.12341379,6.094312,6.981162
9665,Argentina/BuenosAires,A07,4,0.13603775,4.75983,6.187841
9676,Argentina/BuenosAires,A03,7,0.1426139,10.054515,4.7980084
9682,Argentina/BuenosAires,A08,2,0.13195474,5.2044764,4.504389
9687,Argentina/BuenosAires,A06,5,0.10807788,6.549751,4.229065
9692,Argentina/BuenosAires,A07,4,0.13749073,4.0932317,4.385673
9703,Argentina/BuenosAires,A06,5,0.20091385,6.4257793,5.0041437
9711,Argentina/BuenosAires,A02,0,0.12906477,9.3082285,5.2547293
9734,Argentina/BuenosAires,A02,0,0.14500603,10.191818,4.261719
9751,Argentina/BuenosAires,A03,7,0.16053966,9.361567,4.2657056
9764,Argentina/BuenosAires,A01,6,0.108465746,8.5634575,4.6696925
9771,Argentina/BuenosAires,A03,7,0.17139162,8.339073,3.7081163
9778,Argentina/BuenosAires,A07,4,0.10476776,5.2196026,5.040726
9826,Argentina/BuenosAires,A01,6,0.14911415,7.1991587,4.8402724
9835,Argentina/BuenosAires,A03,7,0.17106195,7.7207465,4.243131
9866,Argentina/BuenosAires,A04,1,0.1395854,7.5762672,7.9473763
9870,Argentina/BuenosAires,A02,0,0.1422138,9.154785,2.8342397
9905,Argentina/BuenosAires,A04,1,0.14969465,7.4973083,7.144286
9907,Argentina/BuenosAires,A04,1,0.13141605,6.824902,5.5094566
9951,Argentina/BuenosAires,A04,1,0.15822408,7.1261806,5.9596863
9958,Argentina/BuenosAires,A03,7,0.13006999,5.226765,3.814448
9975,Argentina/BuenosAires,A04,1,0.12339017,7.5634346,7.5123863
9998,Argentina/BuenosAires,A08,2,0.15078431,5.308669,5.5363655
10050,Argentina/BuenosAires,A03,7,0.16246927,6.171009,3.6426215
10057,Argentina/BuenosAires,A06,5,0.26613694,7.077062,4.1994224
10076,Argentina/BuenosAires,A04,1,0.17953496,6.1422286,6.778771
10115,Argentina/BuenosAires,A07,4,0.09733543,4.6278067,6.274502
10129,Argentina/BuenosAires,A04,1,0.15874135,9.336655,7.2965355
10137,Argentina/BuenosAires,A03,7,0.19377024,6.323325,5.2012057
10161,Argentina/BuenosAires,A06,5,0.17089349,7.230068,4.1384664
10164,Argentina/BuenosAires,A02,0,0.15132327,10.573844,5.9518356
10179,Argentina/BuenosAires,A02,0,0.16266759,10.811483,4.673962
10208,Argentina/BuenosAires,A02,0,0.12359839,8.550754,6.4608235
10237,Argentina/BuenosAires,A06,5,0.13941638,7.7748613,3.1143775
10261,Argentina/BuenosAires,A04,1,0.17044778,6.9776583,7.7428193
10269,Argentina/BuenosAires,A03,7,0.16577546,8.381389,6.093002
10278,Argentina/BuenosAires,A07,4,0.14193201,5.462842,5.7321486
10286,Argentina/BuenosAires,A04,1,0.12385596,7.16976,8.133641
10292,Argentina/BuenosAires,A04,1,0.12756085,8.256497,7.5424447
10339,Argentina/BuenosAires,A04,1,0.12182014,7.726516,7.862208
10344,Argentina/BuenosAires,A03,7,0.14202444,5.271381,4.1456156
10360,Argentina/BuenosAires,A04,1,0.18947637,6.5108743,6.9628925
10369,Argentina/BuenosAires,A05,3,0.1776805,8.810848,2.527464
10387,Argentina/BuenosAires,A03,7,0.19578108,7.3971753,3.4220214
10389,Argentina/BuenosAires,A03,7,0.15038906,7.059739,3.9105299
10414,Argentina/BuenosAires,A04,1,0.1632802,6.670636,7.2778788
10467,Argentina/BuenosAires,A02,0,0.14200127,10.048472,4.3606205
10469,Argentina/BuenosAires,A07,4,0.14679413,4.936378,6.900229
10477,Argentina/BuenosAires,A02,0,0.14099486,8.403509,6.237454
10495,Argentina/BuenosAires,A04,1,0.15621465,4.6716366,6.880721
10502,Argentina/BuenosAires,A06,5,0.15123034,8.416651,3.6933205
10511,Argentina/BuenosAires,A07,4,0.12885493,4.4216223,6.221672
10548,Argentina/BuenosAires,A08,2,0.13781665,7.024611,5.7916985
10555,Argentina/BuenosAires,A04,1,0.1084178,7.565006,7.451437
10558,Argentina/BuenosAires,A05,3,0.111435466,8.475203,2.1241245
10564,Argentina/BuenosAires,A07,4,0.16093051,5.7161446,6.0729146
10580,Argentina/BuenosAires,A08,2,0.112063505,6.388084,5.0126357
10582,Argentina/BuenosAires,A03,7,0.14819883,8.808292,4.5161266
10587,Argentina/BuenosAires,A03,7,0.13266097,7.430433,3.4937735
10590,Argentina/BuenosAires,A04,1,0.15849042,5.3450317,7.021877
10627,Argentina/BuenosAires,A02,0,0.15244667,10.219787,5.8122935
10635,Argentina/BuenosAires,A06,5,0.15269127,5.848862,3.9237902
10644,Argentina/BuenosAires,A02,0,0.15277962,9.890339,6.857478
10658,Argentina/BuenosAires,A04,1,0.15284757,8.26647,6.7298546
10667,Argentina/BuenosAires,A01,6,0.15117598,6.8872313,4.794698
10668,Argentina/BuenosAires,A03,7,0.14821836,8.410535,4.1430755
10704,Argentina/BuenosAires,A03,7,0.15990105,8.608807,3.6011605
10738,Argentina/BuenosAires,A03,7,0.16292404,5.077097,4.1540065
10739,Argentina/BuenosAires,A05,3,0.17330535,7.646838,1.8576068
10764,Argentina/BuenosAires,A04,1,0.121580936,8.201552,7.003136
10770,Argentina/BuenosAires,A03,7,0.17731453,7.381776,4.066396
10778,Argentina/BuenosAires,A06,5,0.114115745,7.576021,4.08625
10785,Argentina/BuenosAires,A03,7,0.17646052,7.8842325,6.3093195
10812,Argentina/BuenosAires,A04,1,0.12659045,5.5090346,7.054162
10817,Argentina/BuenosAires,A06,5,0.15221101,6.2485394,3.9503443
10835,Argentina/BuenosAires,A04,1,0.12553465,7.078257,7.9839973
10838,Argentina/BuenosAires,A04,1,0.10551648,7.812508,6.6991262
10848,Argentina/BuenosAires,A06,5,0.13901784,6.615137,5.323334
10872,Argentina/BuenosAires,A03,7,0.15749675,9.0947695,4.4232388
10873,Argentina/BuenosAires,A06,5,0.13463017,6.7200255,3.9886599
10874,Argentina/BuenosAires,A07,4,0.16234708,4.7880306,5.3725915
10879,Argentina/BuenosAires,A03,7,0.15223287,7.7872496,3.9398031
10906,Argentina/BuenosAires,A03,7,0.18230039,8.070329,4.2371755
10924,Argentina/BuenosAires,A06,5,0.112206064,7.282267,5.0700135
11000,Argentina/BuenosAires,A06,5,0.18434955,7.269741,6.6142426
11015,Argentina/BuenosAires,A03,7,0.18087019,8.801223,4.2822123
11024,Argentina/BuenosAires,A01,6,0.1602555,8.106154,4.87544
11036,Argentina/BuenosAires,A02,0,0.19600256,10.1528225,6.038627
11038,Argentina/BuenosAires,A03,7,0.15859458,9.419819,4.2908483
11040,Argentina/BuenosAires,A06,5,0.12103867,6.8156857,4.283358
11042,Argentina/BuenosAires,A07,4,0.14237982,3.61877,4.5944867
11067,Argentina/BuenosAires,A02,0,0.16728283,9.319181,7.126457
11074,Argentina/BuenosAires,A08,2,0.15589163,9.174225,4.2534223
11092,Argentina/BuenosAires,A02,0,0.17357147,8.953909,3.7501965
11111,Argentina/BuenosAires,A07,4,0.19619986,3.8689723,4.162618
11116,Argentina/BuenosAires,A04,1,0.13354477,8.088613,8.073584
11121,Argentina/BuenosAires,A04,1,0.1435997,9.161851,7.4760466
11130,Argentina/BuenosAires,A06,5,0.13966374,8.268489,5.828742
11147,Argentina/BuenosAires,A06,5,0.16368975,6.8344393,4.2014265
11167,Argentina/BuenosAires,A08,2,0.14331546,6.0772204,4.9846897
11191,Argentina/BuenosAires,A08,2,0.14112772,8.27278,6.575852
11194,Argentina/BuenosAires,A01,6,0.19555238,7.6311007,3.896528
11199,Argentina/BuenosAires,A03,7,0.16244087,9.460592,4.212142
11251,Argentina/BuenosAires,A06,5,0.16882786,6.767805,4.326664
11255,Argentina/BuenosAires,A07,4,0.1464106,3.580331,5.7378607
11266,Argentina/BuenosAires,A05,3,0.16645332,5.8507066,2.5679276
11267,Argentina/BuenosAires,A03,7,0.15395081,9.249027,3.3639042
11292,Argentina/BuenosAires,A04,1,0.12820238,7.403077,7.7047496
11307,Argentina/BuenosAires,A07,4,0.15063229,4.7197905,4.6042
