gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
959,accessory_6to8cities,6,辅助型 6-8城,辅助型 6-8城,Sydney,悉尼,0.0054506802721088436,4.56837416481069,0.00022852891156462584,0.0054506802721088436,0.23197414369832703,2.7533438944257527,Singapore|CapeTown|SaoPaulo|MexicoCity|Sydney|Manila,0.0004772534013605442,0.0018505527210884354,0.0004889455782312926,0.0007886904761904761,0.0003008078231292517,0.0006026785714285714,0.003003826530612245,0.0054506802721088436,0.00030293367346938776,0.00023065476190476191,0.00022852891156462584,0.0005920493197278912,0.39999999999999997,1.551002227171492,0.40979955456570155,0.6610244988864141,0.25211581291759466,0.5051224944320712,2.5175946547884185,4.56837416481069,0.25389755011135856,0.1933184855233853,0.19153674832962136,0.49621380846325164
960,pair_specific_2cities,2,双城特异,双城特异,Paris,巴黎,0.0011086309523809523,3.899065420560748,2.232142857142857e-05,0.0011086309523809523,0.21436136338832779,2.81648505137054,Paris|MexicoCity,0.00010735544217687075,0.0001647534013605442,0.0002933673469387755,0.00027848639455782314,0.0011086309523809523,8.822278911564626e-05,0.0007164115646258503,0.0004836309523809524,4.67687074829932e-05,2.232142857142857e-05,4.464285714285714e-05,5.7397959183673466e-05,0.377570093457944,0.5794392523364487,1.0317757009345796,0.9794392523364488,3.899065420560748,0.31028037383177576,2.5196261682242995,1.7009345794392527,0.16448598130841124,0.07850467289719627,0.15700934579439255,0.20186915887850468
961,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,Singapore,新加坡,0.003715986394557823,4.484926234765875,0.0,0.003715986394557823,0.3356807314540038,2.381559666243904,HongKong|Singapore|SaoPaulo|Jakarta|Manila,0.0005165816326530612,0.003715986394557823,0.0,4.570578231292517e-05,0.0,0.0008971088435374149,0.0,0.00013605442176870748,0.0015189200680272108,0.00044961734693877553,0.00011904761904761905,0.002543579931972789,0.6234765875561257,4.484926234765875,0.0,0.05516356638871071,0.0,1.082745349583066,0.0,0.16420782552918534,1.8332264271969207,0.5426555484284797,0.14368184733803718,3.069916613213598
962,unused,0,未使用,未使用,Singapore,新加坡,0.0004411139455782313,4.241908006814311,0.0,0.0004411139455782313,0.2872923915161367,2.555030050393305,,0.00019770408163265307,0.0004411139455782313,0.0,0.00027210884353741496,1.594387755102041e-05,3.188775510204082e-05,6.3775510204081635e-06,0.00014136904761904762,8.290816326530613e-05,4.3579931972789114e-05,3.1887755102040818e-06,1.16921768707483e-05,1.9011925042589444,4.241908006814311,0.0,2.6166950596252136,0.15332197614991486,0.3066439522998297,0.06132879045996595,1.3594548551959118,0.7972742759795572,0.4190800681431006,0.030664395229982974,0.1124361158432709
963,regional_3to5cities,3,区域型 3-5城,区域型 3-5城,Jakarta,雅加达,0.0009980867346938776,3.650145772594752,0.0,0.0009980867346938776,0.3307743159744795,2.3991489817509564,Jakarta|NewDelhi|Manila,1.594387755102041e-05,2.33843537414966e-05,2.1258503401360544e-06,7.971938775510203e-05,2.1258503401360544e-06,0.00011160714285714285,0.0001094812925170068,0.0,0.0009980867346938776,0.00031037414965986396,0.0007217261904761905,0.0009066751700680272,0.05830903790087463,0.08551992225461613,0.0077745383867832835,0.29154518950437314,0.0077745383867832835,0.4081632653061224,0.4003887269193391,0.0,3.650145772594752,1.1350826044703595,2.639455782312925,3.3158406219630705
964,unused,0,未使用,未使用,HongKong,香港,0.0004156037414965986,7.163358778625954,0.0,0.0004156037414965986,0.6665353352987593,1.1954583182695016,,0.0004156037414965986,0.0002561649659863946,0.0,0.0,0.0,0.0,2.1258503401360544e-06,1.4880952380952381e-05,6.3775510204081635e-06,1.0629251700680272e-06,0.0,0.0,7.163358778625954,4.415267175572519,0.0,0.0,0.0,0.0,0.036641221374045796,0.25648854961832057,0.1099236641221374,0.018320610687022898,0.0,0.0
965,unused,0,未使用,未使用,Sydney,悉尼,0.0001254251700680272,1.9694019471488178,1.8069727891156464e-05,0.0001254251700680272,0.047501309025968275,3.4146720891278926,,6.590136054421768e-05,6.590136054421768e-05,4.889455782312925e-05,7.440476190476191e-05,8.397108843537415e-05,4.1454081632653064e-05,6.164965986394558e-05,0.0001254251700680272,2.8698979591836733e-05,3.7202380952380956e-05,0.00011267006802721089,1.8069727891156464e-05,1.0347705146036161,1.0347705146036161,0.7677329624478443,1.1682892906815023,1.3184979137691237,0.650904033379694,0.9680111265646733,1.9694019471488178,0.4506258692628651,0.5841446453407512,1.769123783031989,0.28372739916550765
966,regional_3to5cities,4,区域型 3-5城,区域型 3-5城,MexicoCity,墨西哥城,0.0013488520408163264,2.649269311064718,7.759353741496599e-05,0.0013488520408163264,0.1425930419395569,3.0737717925040853,MexicoCity|Jakarta|Dhaka|Manila,0.00020620748299319728,0.00016369047619047618,0.00012967687074829932,7.759353741496599e-05,0.00014668367346938775,0.0004836309523809524,0.0013488520408163264,0.00016050170068027212,0.0012563775510204083,0.0009534438775510205,0.00046237244897959185,0.0007206632653061224,0.40501043841336115,0.32150313152400833,0.2546972860125261,0.1524008350730689,0.2881002087682672,0.9498956158663884,2.649269311064718,0.3152400835073069,2.467640918580376,1.872651356993737,0.908141962421712,1.4154488517745303
967,near_core_9to11cities,9,近核心 9-11城,近核心 9-11城,MexicoCity,墨西哥城,0.002862457482993197,2.7103916799463215,0.0002030187074829932,0.002862457482993197,0.08279857094733512,3.2881327287616595,HongKong|Amsterdam|Paris|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.001101190476190476,0.0004517431972789116,0.001323341836734694,0.000275297619047619,0.0009204931972789116,0.0016581632653061224,0.002862457482993197,0.0002030187074829932,0.0005314625850340137,0.0009109268707482994,0.0010299744897959184,0.001405187074829932,1.0426905980038579,0.42774469512706526,1.2530403421957559,0.26067264950096447,0.8715927199530318,1.5700746456428747,2.7103916799463215,0.19223349828063405,0.503229053090665,0.8625345969973999,0.9752579048897088,1.3305376163717182
968,accessory_6to8cities,8,辅助型 6-8城,辅助型 6-8城,CapeTown,开普敦,0.001285076530612245,1.7788131436978911,0.00039965986394557823,0.001285076530612245,0.028383218791604325,3.4832097257034906,Singapore|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Manila,0.0004219812925170068,0.0006186224489795919,0.0004963860544217687,0.001285076530612245,0.0005963010204081633,0.0007536139455782313,0.0010980017006802722,0.000742984693877551,0.001016156462585034,0.00039965986394557823,0.0004262329931972789,0.0008142006802721089,0.5841098577734184,0.8563021088769005,0.6871015203531142,1.7788131436978911,0.8254046101029917,1.0431584109857772,1.5198626777832271,1.028445316331535,1.4065718489455614,0.5532123589995096,0.5899950956351152,1.1270230505149583
969,unused,0,未使用,未使用,Amsterdam,阿姆斯特丹,0.00039647108843537417,2.0000000000000004,2.232142857142857e-05,0.00039647108843537417,0.08146727959290034,3.2929053583448424,,0.00016369047619047618,0.00011692176870748299,0.00039647108843537417,9.77891156462585e-05,0.00028698979591836737,0.00030931122448979594,0.00029017857142857144,0.00037733843537414967,6.058673469387755e-05,2.232142857142857e-05,0.00014987244897959184,0.00010735544217687075,0.8257372654155497,0.5898123324396785,2.0000000000000004,0.4932975871313674,1.4477211796246654,1.5603217158176947,1.4638069705093837,1.9034852546916894,0.30563002680965157,0.11260053619302951,0.7560321715817696,0.5415549597855229
970,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,CapeTown,开普敦,0.0009895833333333334,1.4565840938722296,0.00013924319727891157,0.0009895833333333334,0.03477953619588392,3.460279167666438,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Manila,0.0006281887755102041,0.0007908163265306123,0.0007908163265306123,0.0009895833333333334,0.0008195153061224489,0.0007780612244897959,0.0006281887755102041,0.0008694727891156462,0.0007961309523809523,0.0001913265306122449,0.00013924319727891157,0.0007312925170068027,0.9246414602346806,1.1640156453715775,1.1640156453715775,1.4565840938722296,1.20625814863103,1.1452411994784877,0.9246414602346806,1.2797913950456323,1.171838331160365,0.2816166883963494,0.2049543676662321,1.0764015645371579
971,near_core_9to11cities,9,近核心 9-11城,近核心 9-11城,NewDelhi,新德里,0.007390518707482994,4.991086917509122,0.00031887755102040814,0.007390518707482994,0.23169783579468917,2.7543344478989473,HongKong|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Dhaka|NewDelhi,0.0005240221088435374,0.00046662414965986394,0.0005559098639455782,0.002768920068027211,0.0023926445578231295,0.001090561224489796,0.0007886904761904761,0.0006048044217687074,0.00031887755102040814,0.0005314625850340137,0.007390518707482994,0.0003358843537414966,0.3538912484297422,0.3151283124962613,0.3754262128372315,1.8699527427169944,1.6158401627086199,0.7364957827361368,0.532631453011904,0.4084464915953819,0.2153496440748938,0.35891607345815635,4.991086917509122,0.2268349584255548
972,near_core_9to11cities,11,近核心 9-11城,近核心 9-11城,SaoPaulo,圣保罗,0.004799107142857143,2.0124057497307133,0.00029124149659863946,0.004799107142857143,0.06635472342392046,3.3470833055006777,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|Manila,0.0010980017006802722,0.0034885204081632655,0.00203125,0.0025127551020408165,0.0021439200680272107,0.004799107142857143,0.002967687074829932,0.002579719387755102,0.0019292091836734693,0.0006164965986394557,0.00029124149659863946,0.004159226190476191,0.46042417264049323,1.4628384652527577,0.8517624336069531,1.0536715819188054,0.8990082828808081,2.0124057497307133,1.244437841250975,1.0817516621476062,0.8089737399249711,0.2585150243286409,0.12212606321732347,1.7440849830999516
973,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,NewDelhi,新德里,0.0028411989795918365,2.443885714285714,0.00025191326530612243,0.0028411989795918365,0.07706364136609023,3.308692236254699,HongKong|Singapore|Amsterdam|Paris|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.0016443452380952382,0.0010661139455782312,0.001014030612244898,0.00025191326530612243,0.0014253826530612245,0.0006887755102040817,0.0006707057823129251,0.00041135204081632653,0.001017219387755102,0.002301232993197279,0.0028411989795918365,0.0006186224489795919,1.4144,0.9170285714285714,0.8722285714285715,0.2166857142857143,1.2260571428571427,0.5924571428571429,0.5769142857142857,0.35382857142857144,0.8749714285714286,1.9794285714285715,2.443885714285714,0.5321142857142858
974,regional_3to5cities,3,区域型 3-5城,区域型 3-5城,Amsterdam,阿姆斯特丹,0.0008067602040816327,2.219298245614035,0.00013073979591836734,0.0008067602040816327,0.04870035497042968,3.4103735543803566,Amsterdam|Paris|MexicoCity,0.0004634353741496599,0.00031887755102040814,0.0008067602040816327,0.0002572278911564626,0.0005197704081632654,0.0002689200680272109,0.0005590986394557823,0.00014136904761904762,0.0002816751700680272,0.00013073979591836734,0.0003050595238095238,0.00030931122448979594,1.2748538011695907,0.8771929824561402,2.219298245614035,0.7076023391812866,1.4298245614035088,0.739766081871345,1.5380116959064327,0.38888888888888884,0.7748538011695906,0.3596491228070175,0.8391812865497075,0.8508771929824561
975,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,Paris,巴黎,0.0011989795918367348,2.2121261644059484,5.208333333333334e-05,0.0011989795918367348,0.10141565225962301,3.2213911903842307,Amsterdam|Paris|SaoPaulo|MexicoCity|Sydney,0.00043686224489795916,0.0002104591836734694,0.0009778911564625851,0.00011373299319727891,0.0011989795918367348,0.000821641156462585,0.0010671768707482994,0.0005654761904761905,0.00019451530612244898,5.208333333333334e-05,0.0003720238095238095,0.0004931972789115646,0.8060140545840823,0.3882987416244484,1.80421637522471,0.20983820885765644,2.2121261644059484,1.515933976139892,1.9689491747017487,1.0433077300212452,0.3588821702892629,0.09609413302827259,0.6863866644876613,0.909952606635071
976,regional_3to5cities,3,区域型 3-5城,区域型 3-5城,NewDelhi,新德里,0.001482780612244898,3.726625111308994,1.2755102040816327e-05,0.001482780612244898,0.1985265547168642,2.873252246663831,Jakarta|Dhaka|NewDelhi,0.0003008078231292517,4.0391156462585035e-05,4.995748299319728e-05,0.00010097789115646258,8.078231292517007e-05,0.00046768707482993196,0.0003369472789115646,1.2755102040816327e-05,0.0005909863945578231,0.0008939200680272109,0.001482780612244898,0.0004166666666666667,0.7560106856634017,0.10151380231522708,0.12555654496883348,0.25378450578806766,0.20302760463045416,1.1754229741763134,0.8468388245770259,0.03205699020480855,1.485307212822796,2.246660730186999,3.726625111308994,1.0471950133570793
977,city_unique_1city,1,单城独有,单城独有,MexicoCity,墨西哥城,0.0012861394557823129,10.055401662049862,0.0,0.0012861394557823129,0.8217021799109328,0.6391909989796333,MexicoCity,0.0,0.0,0.0,0.0,0.0,0.00024872448979591837,0.0012861394557823129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9445983379501386,10.055401662049862,0.0,0.0,0.0,0.0,0.0
978,accessory_6to8cities,6,辅助型 6-8城,辅助型 6-8城,Manila,马尼拉,0.0021162840136054423,2.95986124876115,0.0,0.0021162840136054423,0.24462279722195757,2.7079989458589226,SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,1.0629251700680272e-06,0.0,1.594387755102041e-05,3.50765306122449e-05,4.889455782312925e-05,0.0010671768707482994,0.0012670068027210884,0.0003869047619047619,0.000704719387755102,0.0020110544217687076,0.0009258078231292517,0.0021162840136054423,0.0014866204162537165,0.0,0.02229930624380575,0.04905847373637265,0.06838453914767097,1.4925668979187316,1.7720515361744302,0.5411298315163529,0.9856293359762142,2.812685827552032,1.2948463825569871,2.95986124876115
979,near_core_9to11cities,11,近核心 9-11城,近核心 9-11城,Singapore,新加坡,0.0014987244897959183,1.7063331988705122,0.0001094812925170068,0.0014987244897959183,0.04375249117125446,3.4281114605590752,Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.0001094812925170068,0.0014987244897959183,0.0014338860544217686,0.0012786989795918367,0.0007057823129251701,0.0005739795918367347,0.0010799319727891157,0.0007206632653061224,0.0010119047619047618,0.0007833758503401361,0.0005729166666666667,0.0007706207482993197,0.12464703509479627,1.7063331988705122,1.6325131101250503,1.4558289632916497,0.8035498184751916,0.6534893102057282,1.2295280354981848,0.8204921339249697,1.1520774505849132,0.8918918918918919,0.6522791448164582,0.8773699072206534
980,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,NewDelhi,新德里,0.0038446003401360544,5.456877042997234,1.0629251700680272e-06,0.0038446003401360544,0.4039762908037843,2.1367226470091647,HongKong|Jakarta|Dhaka|NewDelhi|Manila,0.0005240221088435374,1.594387755102041e-05,2.1258503401360544e-06,7.4404761904761905e-06,4.251700680272109e-06,0.00022959183673469387,0.00017325680272108843,1.0629251700680272e-06,0.0005346513605442177,0.0023543792517006805,0.0038446003401360544,0.0007631802721088435,0.7437767161176767,0.02263012320844858,0.0030173497611264773,0.01056072416394267,0.0060346995222529546,0.3258737742016595,0.2459140055318079,0.0015086748805632386,0.758863464923309,3.3417148604475737,5.456877042997234,1.0832285642444053
981,pair_specific_2cities,2,双城特异,双城特异,Paris,巴黎,0.0012383078231292517,4.715008431703205,7.4404761904761905e-06,0.0012383078231292517,0.2833169718100039,2.569281780964419,Amsterdam|Paris,7.4404761904761905e-06,3.50765306122449e-05,0.000744047619047619,0.00043686224489795916,0.0012383078231292517,0.00011585884353741497,0.00012648809523809523,0.00018920068027210884,6.483843537414966e-05,5.208333333333334e-05,4.67687074829932e-05,9.460034013605442e-05,0.028330522765598654,0.13355817875210793,2.833052276559865,1.663406408094435,4.715008431703205,0.4411467116357505,0.4816188870151771,0.7204047217537943,0.24688026981450256,0.1983136593591906,0.17807757166947727,0.36020236087689717
982,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,MexicoCity,墨西哥城,0.005200892857142857,4.515920627595754,2.1258503401360544e-06,0.005200892857142857,0.34072080524856907,2.36349119068952,CapeTown|SaoPaulo|MexicoCity|Jakarta|Manila,1.8069727891156464e-05,1.7006802721088435e-05,2.1258503401360544e-06,0.0009204931972789116,0.00013605442176870748,0.0027508503401360543,0.005200892857142857,4.2517006802721085e-05,0.001563562925170068,0.00014774659863945577,0.000234906462585034,0.002785926870748299,0.015689893862482696,0.014766958929395477,0.0018458698661744347,0.7992616520535303,0.11813567143516382,2.3885556068297182,4.515920627595754,0.03691739732348869,1.3576372865712967,0.1282879556991232,0.20396862021227502,2.4190124596215967
983,city_unique_1city,1,单城独有,单城独有,Dhaka,达卡,0.0009353741496598639,6.58354114713217,0.0,0.0009353741496598639,0.4740821729895356,1.885395688293271,Dhaka,4.67687074829932e-05,3.826530612244898e-05,0.0,0.0,0.00014243197278911564,7.4404761904761905e-06,0.0,0.0,0.00035820578231292516,0.0009353741496598639,0.0,0.00017644557823129253,0.3291770573566085,0.26932668329177056,0.0,0.0,1.0024937655860349,0.052369077306733174,0.0,0.0,2.521197007481297,6.58354114713217,0.0,1.2418952618453867
984,core_universal_12cities,12,12城共有基因,12城共有基因,Paris,巴黎,0.0016050170068027212,1.5160642570281126,0.0006366921768707483,0.0016050170068027212,0.01295616146894496,3.5385151477017,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.001177721088435374,0.0013764880952380953,0.0009130527210884354,0.0009672619047619048,0.0016050170068027212,0.0013212159863945578,0.0009321853741496599,0.0007536139455782313,0.0006366921768707483,0.0008811649659863945,0.0009173044217687075,0.0012223639455782313,1.1124497991967872,1.3002008032128516,0.8624497991967872,0.9136546184738957,1.5160642570281126,1.247991967871486,0.8805220883534138,0.711847389558233,0.6014056224899599,0.8323293172690763,0.8664658634538154,1.1546184738955825
985,pair_specific_2cities,2,双城特异,双城特异,HongKong,香港,0.0012319302721088435,4.871453590192644,0.0,0.0012319302721088435,0.34556940891618737,2.3461091283602493,HongKong|NewDelhi,0.0012319302721088435,0.00030293367346938776,0.0,2.9761904761904762e-05,0.0,0.00012223639455782314,1.8069727891156464e-05,3.1887755102040818e-06,7.971938775510203e-05,0.0002561649659863946,0.0008237670068027211,0.00016687925170068028,4.871453590192644,1.1978984238178632,0.0,0.11768826619964971,0.0,0.48336252189141854,0.07145359019264448,0.012609457092819614,0.3152364273204903,1.0129597197898423,3.2574430823117333,0.6598949211908931
986,regional_3to5cities,4,区域型 3-5城,区域型 3-5城,HongKong,香港,0.002780612244897959,4.387421383647798,6.3775510204081635e-06,0.002780612244897959,0.3679967614685834,2.2657079104694566,HongKong|CapeTown|SaoPaulo|MexicoCity,0.002780612244897959,6.696428571428572e-05,8.503401360544217e-06,0.0022831632653061225,6.909013605442177e-05,0.0006600765306122449,0.0013095238095238095,0.00011904761904761905,0.00012755102040816328,2.0195578231292517e-05,6.3775510204081635e-06,0.00015412414965986393,4.387421383647798,0.10566037735849056,0.01341719077568134,3.6025157232704395,0.10901467505241089,1.041509433962264,2.0662473794549263,0.18784067085953876,0.2012578616352201,0.031865828092243184,0.010062893081761004,0.24318658280922426
987,unused,0,未使用,未使用,HongKong,香港,0.0003284438775510204,1.6003452740612858,5.314625850340136e-05,0.0003284438775510204,0.03597829763402194,3.455981652863403,,0.0003284438775510204,0.0003241921768707483,5.314625850340136e-05,0.00012223639455782314,0.0002232142857142857,0.00015518707482993198,0.00011160714285714285,0.00016687925170068028,0.00021577380952380953,0.0002859268707482993,0.00026679421768707485,0.00020939625850340137,1.6003452740612858,1.5796288303841173,0.25895554596460935,0.5955977557186016,1.0876132930513593,0.7561501942166594,0.5438066465256797,0.8131204143288735,1.051359516616314,1.3931808372895984,1.2999568407423392,1.0202848511005609
988,city_unique_1city,1,单城独有,单城独有,NewDelhi,新德里,0.0005378401360544218,2.0226515656229185,9.885204081632654e-05,0.0005378401360544218,0.03661638418225277,3.4536941365157805,NewDelhi,0.00023278061224489796,0.00025510204081632655,0.00015625,0.0003550170068027211,0.00036139455782312923,0.00015093537414965987,9.885204081632654e-05,0.00035182823129251703,0.00019238945578231294,0.00027104591836734694,0.0005378401360544218,0.00022746598639455782,0.8754163890739508,0.9593604263824119,0.5876082611592273,1.3351099267155233,1.3590939373750834,0.5676215856095937,0.3717521652231846,1.3231179213857431,0.7235176548967357,1.0193204530313127,2.0226515656229185,0.8554297135243173
989,accessory_6to8cities,8,辅助型 6-8城,辅助型 6-8城,Dhaka,达卡,0.002034438775510204,2.3793639283124417,0.00013818027210884355,0.002034438775510204,0.08172468085580442,3.291982584469693,HongKong|Paris|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.0006281887755102041,0.00032738095238095237,0.00013818027210884355,0.00030718537414965984,0.0006717687074829932,0.0011065051020408164,0.0010703656462585033,0.000391156462585034,0.0010119047619047618,0.002034438775510204,0.0009056122448979592,0.0016677295918367347,0.7346938775510204,0.38288614938361126,0.16160779032425152,0.3592665492592976,0.7856624883455919,1.2941054594426602,1.251838806588625,0.45747436030249655,1.1834662799129803,2.3793639283124417,1.0591525950481715,1.950481715528851
990,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,Paris,巴黎,0.0017102465986394558,1.767160900604064,0.00013605442176870748,0.0017102465986394558,0.06368488666713035,3.356654570156817,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|NewDelhi|Manila,0.0011830357142857144,0.0011181972789115647,0.0005357142857142857,0.0008992346938775511,0.0017102465986394558,0.001519982993197279,0.0015061649659863945,0.0015136054421768708,0.00029549319727891155,0.00013605442176870748,0.0005133928571428571,0.0006823979591836735,1.2224052718286658,1.155409115870401,0.5535420098846788,0.9291598023064251,1.767160900604064,1.5705656232839103,1.5562877539813291,1.5639758374519497,0.3053267435475014,0.14058209774848984,0.5304777594728172,0.7051070840197695
991,accessory_6to8cities,8,辅助型 6-8城,辅助型 6-8城,HongKong,香港,0.0015104166666666666,1.5601097895699907,0.000234906462585034,0.0015104166666666666,0.05838570115097097,3.375651951516613,HongKong|Singapore|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney,0.0015104166666666666,0.0014657738095238096,0.000545280612244898,0.0014987244897959183,0.0013690476190476191,0.0012255527210884355,0.0010427295918367346,0.0014583333333333334,0.00039221938775510203,0.0004963860544217687,0.000234906462585034,0.0003784013605442177,1.5601097895699907,1.5139981701738334,0.563220494053065,1.548032936870997,1.4140896614821592,1.2658737419945105,1.0770356816102469,1.506312900274474,0.40512351326623963,0.5127172918572734,0.2426349496797804,0.39085086916742906
992,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,Manila,马尼拉,0.002017431972789116,2.5582387959114907,7.440476190476191e-05,0.002017431972789116,0.17626982641937838,2.9530417829990574,HongKong|SaoPaulo|Jakarta|Dhaka|Manila,0.000742984693877551,0.00023596938775510205,0.0001721938775510204,9.141156462585034e-05,7.440476190476191e-05,0.0014955357142857142,0.00019770408163265307,0.00030824829931972786,0.0017261904761904762,0.001917517006802721,0.0004836309523809524,0.002017431972789116,0.9421543300011233,0.29922498034370437,0.21835336403459507,0.11591598337638999,0.09435021902729418,1.8964394024486126,0.2507020105582388,0.3908794788273615,2.188925081433225,2.4315399303605525,0.6132764236774121,2.5582387959114907
993,accessory_6to8cities,8,辅助型 6-8城,辅助型 6-8城,MexicoCity,墨西哥城,0.00813562925170068,3.8040173949057765,0.00013180272108843536,0.00813562925170068,0.2645030198596341,2.6367290931968648,Singapore|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney|Jakarta|Manila,0.00029124149659863946,0.0006207482993197279,0.0001371173469387755,0.002294855442176871,0.00172406462585034,0.008030399659863945,0.00813562925170068,0.0011192602040816326,0.00140093537414966,0.0002264030612244898,0.00013180272108843536,0.0015518707482993198,0.13617726237316213,0.29024642783184923,0.06411265272313106,1.0730171878235657,0.8061296334644852,3.7548146614205833,3.8040173949057765,0.5233381652516048,0.6550424518533857,0.10586042658935596,0.06162766618347482,0.725616069579623
994,near_core_9to11cities,10,近核心 9-11城,近核心 9-11城,NewDelhi,新德里,0.0025148809523809525,2.3658028497625194,3.826530612244898e-05,0.0025148809523809525,0.10809196752125183,3.197456850528299,HongKong|Singapore|Amsterdam|Paris|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.0022725340136054424,0.0008120748299319728,0.0005537840136054422,3.826530612244898e-05,0.000588860544217687,0.0011235119047619047,0.001053358843537415,0.0001328656462585034,0.0006207482993197279,0.0018037840136054422,0.0025148809523809525,0.0012414965986394559,2.137821848179318,0.7639363386384468,0.5209565869510874,0.035997000249979164,0.5539538371802348,1.0569119240063327,0.9909174235480375,0.12498958420131655,0.5839513373885509,1.6968585951170734,2.3658028497625194,1.1679026747771017
995,pair_specific_2cities,2,双城特异,双城特异,HongKong,香港,0.003867984693877551,7.745299751684994,2.9761904761904762e-05,0.003867984693877551,0.4550624785110342,1.9535805797738717,HongKong|Paris,0.003867984693877551,5.314625850340136e-05,7.546768707482993e-05,5.7397959183673466e-05,0.0005357142857142857,5.5272108843537416e-05,2.9761904761904762e-05,0.00024022108843537414,3.082482993197279e-05,0.00023384353741496598,0.0004931972789115646,0.0003199404761904762,7.745299751684994,0.1064207165661582,0.15111741752394467,0.11493437389145086,1.0727208229868748,0.11067754522880455,0.0595956012770486,0.4810216388790351,0.06172401560837176,0.46825115289109615,0.9875842497339482,0.6406527137282725
996,accessory_6to8cities,8,辅助型 6-8城,辅助型 6-8城,MexicoCity,墨西哥城,0.0032451105442176872,2.550187943756091,0.00027210884353741496,0.0032451105442176872,0.09647807452247004,3.23909222141632,HongKong|Singapore|SaoPaulo|MexicoCity|Jakarta|Dhaka|NewDelhi|Manila,0.0009289965986394558,0.0008269557823129251,0.00027210884353741496,0.00039965986394557823,0.0004815051020408163,0.0014604591836734693,0.0032451105442176872,0.0003039965986394558,0.0019047619047619048,0.0018548044217687075,0.002313988095238095,0.0012776360544217687,0.7300570792148128,0.649867743282751,0.21383822915216483,0.3140748990672421,0.3783934289294167,1.1477098705276347,2.550187943756091,0.23889739663093415,1.4968676040651538,1.4576082416817486,1.8184602533760266,1.004037310316024
997,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,Jakarta,雅加达,0.0036840986394557824,4.815003473026164,4.3579931972789114e-05,0.0036840986394557824,0.24307078012897387,2.7135628689377476,SaoPaulo|Jakarta|Dhaka|NewDelhi|Manila,0.00047937925170068026,0.0002189625850340136,4.3579931972789114e-05,0.00017538265306122448,0.00011054421768707483,0.0008673469387755102,0.00017857142857142857,0.00011373299319727891,0.0036840986394557824,0.0010746173469387756,0.0010342261904761904,0.0012011054421768707,0.6265339198888632,0.28617735586941423,0.05695762908080574,0.22921972678860847,0.14447788840009262,1.1335957397545728,0.233387358184765,0.14864551979624913,4.815003473026164,1.4044917805047465,1.3517017828200972,1.5698078258856216
