gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
49,core_universal_12cities,12,建筑立面,建筑·结构,CapeTown,开普敦,0.0090688776,1.8489544,0.00070897109,0.0090688776,0.081611103,3.2923898,CapeTown|Paris|MexicoCity|Amsterdam|SaoPaulo|Sydney|HongKong|Singapore|Manila|Jakarta|NewDelhi|Dhaka,0.004928784,0.0046237245,0.0064668367,0.0090688776,0.0085140306,0.0063881803,0.007329932,0.0063743622,0.0012861395,0.00070897109,0.00071960034,0.0024489796,1.0048759,0.94268068,1.3184527,1.8489544,1.7358327,1.3024163,1.4944198,1.2995991,0.26221692,0.14454437,0.14671145,0.4992957
50,regional_3to5cities,4,建筑立面,沿街立面,Dhaka,达卡,0.0073161139,5.0305134,8.5034014e-06,0.0073161139,0.44929563,1.9742545,Dhaka|Manila|NewDelhi|Jakarta,5.3146259e-05,0.00015093537,0.00010522959,8.5034014e-06,1.9132653e-05,3.9328231e-05,0.0003210034,1.5943878e-05,0.00072810374,0.0073161139,0.0032738095,0.0054209184,0.036543029,0.1037822,0.072355198,0.0058468847,0.013155491,0.027041842,0.2207199,0.010962909,0.5006395,5.0305134,2.2510506,3.727389
51,core_universal_12cities,12,路面·道路,路口·人行道,Amsterdam,阿姆斯特丹,0.0095121173,1.775742,0.00099808673,0.0095121173,0.066778129,3.3455654,Amsterdam|CapeTown|Jakarta|Manila|MexicoCity|Dhaka|SaoPaulo|Paris|NewDelhi|Sydney|Singapore|HongKong,0.00099808673,0.0014360119,0.0095121173,0.008522534,0.0045365646,0.0050170068,0.0071853741,0.0019866071,0.0083992347,0.0054081633,0.0029389881,0.0083397109,0.18632493,0.26807772,1.775742,1.5910045,0.84689541,0.93658537,1.3413807,0.37086399,1.5679868,1.0096073,0.54865647,1.5568747
52,regional_3to5cities,4,植被,树冠,HongKong,香港,0.0010129677,2.8370131,3.4013605e-05,0.0010129677,0.1550717,3.0290363,HongKong|Paris|Singapore|SaoPaulo,0.0010129677,0.00069090136,0.00018813776,0.00038796769,0.00080782313,0.00050701531,0.00011267007,3.7202381e-05,0.0001817602,0.00025935374,3.4013605e-05,6.4838435e-05,2.8370131,1.9350037,0.5269164,1.086579,2.2624659,1.419995,0.31555445,0.10419251,0.50905482,0.72637063,0.095261721,0.18159266
53,near_core_9to11cities,9,路面·道路,车行道,Jakarta,雅加达,0.010082908,3.1454862,5.2083333e-05,0.010082908,0.18741721,2.9130788,Jakarta|Paris|Amsterdam|Sydney|CapeTown|SaoPaulo|Singapore|MexicoCity|Manila,5.2083333e-05,0.002386267,0.0054432398,0.0037308673,0.007243835,0.0029666241,0.0012563776,0.0043154762,0.010082908,0.0001647534,0.00012117347,0.00070259354,0.016248031,0.7444251,1.6980851,1.1638896,2.2598027,0.92547459,0.3919423,1.3462654,3.1454862,0.051396833,0.037801542,0.21918262
54,accessory_6to8cities,8,车辆,车辆·店面,Sydney,悉尼,0.0031738946,2.3404311,1.0629252e-05,0.0031738946,0.16043245,3.0098182,Sydney|Singapore|CapeTown|Paris|SaoPaulo|MexicoCity|Jakarta|HongKong,0.00064519558,0.0030612245,0.00035607993,0.0028220663,0.002386267,0.0016687925,0.00089604592,0.0031738946,0.00076955782,1.0629252e-05,4.6768707e-05,0.00043686224,0.47576747,2.2573481,0.26257348,2.0809928,1.7596342,1.2305683,0.66074461,2.3404311,0.56747224,0.0078380144,0.034487263,0.32214239
55,core_universal_12cities,12,建筑立面,窗·竖构件,Jakarta,雅加达,0.0035607993,1.7508711,0.0012818878,0.0035607993,0.013197075,3.5376515,Jakarta|CapeTown|NewDelhi|MexicoCity|Dhaka|Sydney|Manila|SaoPaulo|Amsterdam|Paris|Singapore|HongKong,0.0012818878,0.0015444303,0.0018261054,0.0023224915,0.0016220238,0.0018356718,0.0021428571,0.0020333759,0.0035607993,0.0020865221,0.0022714711,0.0018771259,0.63031359,0.75940767,0.89790941,1.1419861,0.79756098,0.90261324,1.0536585,0.99982578,1.7508711,1.0259582,1.116899,0.92299652
56,near_core_9to11cities,9,植被,树丛·灌木,NewDelhi,新德里,0.0035182823,2.2776535,0.00036564626,0.0035182823,0.094265628,3.2470238,NewDelhi|HongKong|Dhaka|Manila|MexicoCity|SaoPaulo|Jakarta|Paris|Sydney,0.0030729167,0.00036564626,0.00039540816,0.00039965986,0.00075361395,0.0015805697,0.0017772109,0.00061968537,0.001448767,0.0024883078,0.0035182823,0.002116284,1.9893342,0.23671082,0.25597798,0.25873043,0.48787201,1.0232238,1.1505247,0.40116979,0.93789781,1.6108722,2.2776535,1.3700327
57,near_core_9to11cities,11,建筑立面,住宅·楼房,Amsterdam,阿姆斯特丹,0.023346088,4.5622101,0.00030505952,0.023346088,0.18425258,2.9244239,Amsterdam|NewDelhi|Dhaka|MexicoCity|CapeTown|Sydney|Paris|HongKong|Jakarta|SaoPaulo|Singapore,0.0026945153,0.00060586735,0.023346088,0.0046364796,0.0041241497,0.0018771259,0.0049744898,0.0045727041,0.0019387755,0.0057397959,0.0065922619,0.00030505952,0.52655266,0.11839646,4.5622101,0.90604445,0.80592675,0.3668213,0.97209721,0.89358167,0.37886866,1.1216506,1.2882365,0.059613654
58,unused,0,车辆,车辆,MexicoCity,墨西哥城,0.00041772959,1.7952036,8.6096939e-05,0.00041772959,0.033332742,3.4654659,,0.00029655612,0.00019238946,0.00017219388,0.00024978741,0.00025722789,0.00026573129,0.00041772959,0.00037096088,0.00021789966,0.00012542517,8.6096939e-05,0.00014030612,1.2744576,0.82679863,0.74000761,1.0734678,1.1054435,1.1419871,1.7952036,1.5942139,0.93642938,0.53901789,0.37000381,0.60296916
59,accessory_6to8cities,7,植被,树冠,Paris,巴黎,0.0033630952,3.8013616,1.8069728e-05,0.0033630952,0.21386906,2.8182499,Paris|CapeTown|Sydney|MexicoCity|Jakarta|SaoPaulo|Amsterdam,0.00020939626,0.00026892007,0.00060693027,0.0019494048,0.0033630952,0.00089285714,0.00094494048,0.0013881803,0.0009162415,1.9132653e-05,1.8069728e-05,3.9328231e-05,0.23668402,0.30396476,0.68602323,2.2034441,3.8013616,1.0092111,1.0680817,1.5690829,1.0356428,0.021625951,0.020424509,0.044453344
60,unused,0,路面·道路,路口·人行道,HongKong,香港,0.0003380102,1.7848456,0.00010097789,0.0003380102,0.027171004,3.4875555,,0.0003380102,0.00032312925,0.00016262755,0.00010097789,0.0001817602,0.00013392857,0.00015412415,0.00010310374,0.00016262755,0.00021045918,0.00020939626,0.00019238946,1.7848456,1.7062675,0.85874649,0.5332086,0.95977549,0.70720299,0.81384471,0.54443405,0.85874649,1.111319,1.1057063,1.0159027
61,regional_3to5cities,3,建筑立面,建筑·结构,Jakarta,雅加达,0.0030867347,3.5951718,4.7831633e-05,0.0030867347,0.26574514,2.6322762,Jakarta|Dhaka|Manila,0.00019664116,0.00021364796,0.00041879252,0.00011798469,0.00027954932,0.00025829082,0.0002997449,4.7831633e-05,0.0030867347,0.0030133929,0.00044005102,0.0019302721,0.22903126,0.24883937,0.48777468,0.13741876,0.32559579,0.30083565,0.34911792,0.055710306,3.5951718,3.5097493,0.51253482,2.2482204
62,pair_specific_2cities,2,建筑立面,矮墙·巷弄,Sydney,悉尼,0.0063977466,7.3009198,1.1692177e-05,0.0063977466,0.50738401,1.7660098,Sydney|CapeTown,0.00023915816,0.00029761905,9.9914966e-05,0.0025063776,0.00038690476,8.2908163e-05,0.00036564626,0.0063977466,7.7593537e-05,3.1887755e-05,1.1692177e-05,1.8069728e-05,0.27292025,0.33963408,0.11402001,2.8602042,0.44152431,0.094612352,0.41726473,7.3009198,0.088547458,0.036389366,0.013342768,0.020620641
63,pair_specific_2cities,2,建筑立面,住宅·楼房,Jakarta,雅加达,0.056513605,11.589755,0,0.056513605,0.93476268,0.23387333,Jakarta|Manila,0,0.00019876701,0,0,0,1.0629252e-06,0,0,0.056513605,1.8069728e-05,1.0629252e-06,0.0017814626,0,0.040762943,0,0,0,0.00021798365,0,0,11.589755,0.0037057221,0.00021798365,0.3653406
64,unused,0,路面·道路,车行道,CapeTown,开普敦,9.8852041e-05,4.9821426,1.0629252e-06,9.8852041e-05,0.24696837,2.6995901,,2.3384354e-05,7.4404762e-06,1.0629252e-06,9.8852041e-05,1.0629252e-05,1.0629252e-05,3.5076531e-05,4.2517007e-06,3.1887755e-06,3.1887755e-06,2.9761905e-05,1.0629252e-05,1.1785714,0.37499998,0.053571426,4.9821426,0.53571426,0.53571426,1.7678571,0.2142857,0.16071428,0.16071428,1.4999999,0.53571426
65,regional_3to5cities,3,建筑立面,住宅·楼房,Dhaka,达卡,0.010572917,8.5065564,0,0.010572917,0.66921234,1.1858613,Dhaka|Jakarta|Manila,4.4642857e-05,2.3384354e-05,0,0,0,6.377551e-06,0,0,0.002670068,0.010572917,0,0.0015975765,0.035917902,0.018814139,0,0,0,0.0051311288,0,0,2.1482326,8.5065564,0,1.2853478
66,accessory_6to8cities,7,路面·道路,车行道,NewDelhi,新德里,0.0041581633,3.1802723,0.00011692177,0.0041581633,0.16756576,2.9842455,NewDelhi|Manila|Jakarta|Dhaka|SaoPaulo|MexicoCity|HongKong,0.00073767007,0.00048469388,0.00029443027,0.00011692177,0.00037733844,0.0011468963,0.001122449,0.00018388605,0.0027614796,0.001377551,0.0041581633,0.0029283588,0.56418942,0.37070659,0.225188,0.089424836,0.28859833,0.87717634,0.85847842,0.14064088,2.112052,1.0535872,3.1802723,2.2396857
67,regional_3to5cities,4,植被,沿墙绿篱,Dhaka,达卡,0.0055612245,4.9880035,8.5034014e-06,0.0055612245,0.4212084,2.0749462,Dhaka|Amsterdam|Jakarta|Manila,0.00047087585,3.1887755e-05,0.0047948554,8.5034014e-06,0.00032312925,3.9328231e-05,9.5663265e-06,1.3818027e-05,0.00096407313,0.0055612245,0.00027636054,0.00088541667,0.42234051,0.028600937,4.3006276,0.0076269167,0.28982283,0.03527449,0.0085802812,0.01239374,0.86470168,4.9880035,0.24787479,0.7941527
68,regional_3to5cities,3,建筑立面,建筑·结构,SaoPaulo,圣保罗,0.00063562925,2.516129,8.5034014e-06,0.00063562925,0.14222482,3.0750919,SaoPaulo|Jakarta|Manila,0.00039753401,4.0391156e-05,8.1845238e-05,8.5034014e-06,0.00013286565,0.00063562925,0.0002954932,5.4209184e-05,0.00052189626,0.0001519983,0.00019238946,0.00051870748,1.5736325,0.1598878,0.32398317,0.033660589,0.5259467,2.516129,1.1697055,0.21458625,2.0659186,0.60168303,0.76157082,2.0532959
69,city_unique_1city,1,路面·道路,车行道,SaoPaulo,圣保罗,0.00051445578,1.807094,0.00012223639,0.00051445578,0.036318985,3.4547603,SaoPaulo,0.0003125,0.00042517007,0.00012223639,0.00021152211,0.00030293367,0.00051445578,0.00039115646,0.00034438776,0.00021471088,0.00012755102,0.00014243197,0.00030718537,1.0976976,1.4934661,0.4293715,0.74299938,1.0640946,1.807094,1.3739888,1.2097075,0.75420037,0.44803982,0.50031114,1.0790292
70,accessory_6to8cities,7,路面·道路,车行道,MexicoCity,墨西哥城,0.00068239796,1.3291925,0.00033163265,0.00068239796,0.008597122,3.5541421,MexicoCity|Singapore|SaoPaulo|Jakarta|Sydney|Paris|Amsterdam,0.00042517007,0.00063137755,0.00052721088,0.00043261054,0.00053571429,0.00061862245,0.00068239796,0.00054421769,0.00057823129,0.00035820578,0.00033163265,0.00049532313,0.82815735,1.2298137,1.0269151,0.8426501,1.0434783,1.2049689,1.3291925,1.0600414,1.126294,0.69772257,0.64596273,0.96480331
71,unused,0,建筑立面,矮墙·巷弄,Manila,马尼拉,0.00038903061,2.2803738,5.3146259e-05,0.00038903061,0.079524304,3.2998709,,0.00023384354,6.8027211e-05,5.3146259e-05,7.6530612e-05,5.7397959e-05,0.0001647534,0.00026785714,6.2712585e-05,0.00025616497,0.00014880952,0.00026892007,0.00038903061,1.3707165,0.39875389,0.31152648,0.44859813,0.3364486,0.96573208,1.5700934,0.36760124,1.5015576,0.87227414,1.576324,2.2803738
72,near_core_9to11cities,11,路面·道路,车行道,MexicoCity,墨西哥城,0.002571216,1.7599127,0.00040391156,0.002571216,0.044950027,3.4238183,MexicoCity|SaoPaulo|NewDelhi|Singapore|Amsterdam|Paris|Manila|HongKong|Dhaka|Jakarta|Sydney,0.001136267,0.0019100765,0.0016379677,0.00040391156,0.0014105017,0.0024479167,0.002571216,0.00050595238,0.0009672619,0.0011203231,0.002102466,0.0013180272,0.77773736,1.3073845,1.121135,0.27646417,0.96544198,1.6755184,1.7599127,0.34630775,0.66205893,0.7668243,1.4390688,0.90214623
73,core_universal_12cities,12,建筑立面,建筑·结构,Singapore,新加坡,0.0048246173,2.50232,0.000625,0.0048246173,0.061183676,3.3656213,Singapore|HongKong|Amsterdam|MexicoCity|SaoPaulo|Paris|CapeTown|Sydney|NewDelhi|Manila|Jakarta|Dhaka,0.0030346514,0.0048246173,0.0028241922,0.0017591412,0.0018090986,0.0018377976,0.0019005102,0.001392432,0.00067814626,0.000625,0.0013137755,0.0011373299,1.5739422,2.50232,1.4647861,0.91239032,0.9383011,0.95318602,0.98571232,0.72219415,0.35172509,0.32416043,0.68139845,0.58988377
74,core_universal_12cities,12,路面·道路,车行道,CapeTown,开普敦,0.0063180272,1.2469494,0.0038477891,0.0063180272,0.0041775547,3.5699861,CapeTown|Jakarta|MexicoCity|Manila|Sydney|Dhaka|SaoPaulo|NewDelhi|Amsterdam|Paris|HongKong|Singapore,0.0041422194,0.0038477891,0.0046141582,0.0063180272,0.0045673895,0.0048703231,0.0057536139,0.0055527211,0.0059215561,0.0049107143,0.0046524235,0.0056505102,0.81752386,0.75941401,0.91066746,1.2469494,0.90143701,0.96122513,1.1355547,1.0959057,1.1687004,0.96919688,0.91821964,1.1152058
75,near_core_9to11cities,10,车辆,车辆,NewDelhi,新德里,0.0023363095,2.2683179,0.0002954932,0.0023363095,0.045572347,3.4215873,NewDelhi|HongKong|Dhaka|Singapore|Manila|MexicoCity|Amsterdam|Jakarta|SaoPaulo|Paris,0.0014849065,0.0011724065,0.00087266156,0.0002954932,0.00082908163,0.00083439626,0.00098639456,0.00042198129,0.00083971088,0.0012627551,0.0023363095,0.0010235969,1.4416925,1.1382869,0.84726522,0.2868937,0.80495356,0.81011352,0.95768834,0.40970072,0.81527348,1.2260062,2.2683179,0.99380805
76,core_universal_12cities,12,路面·道路,车行道,Singapore,新加坡,0.0090114796,2.1899903,0.0010257228,0.0090114796,0.061637805,3.3639933,Singapore|Sydney|HongKong|SaoPaulo|CapeTown|MexicoCity|Amsterdam|Paris|Manila|Jakarta|NewDelhi|Dhaka,0.0055569728,0.0090114796,0.0038084609,0.0051339286,0.0031430697,0.0054963861,0.0043579932,0.0063743622,0.0016124575,0.0010257228,0.0015837585,0.0022735969,1.3504682,2.1899903,0.92554085,1.247659,0.76383597,1.3357443,1.0590894,1.549112,0.39186309,0.24927349,0.3848886,0.55253471
77,core_universal_12cities,12,建筑立面,窗·竖构件,SaoPaulo,圣保罗,0.0052593537,1.6371006,0.0021109694,0.0052593537,0.015007387,3.5311616,SaoPaulo|MexicoCity|Manila|Paris|NewDelhi|Sydney|CapeTown|Dhaka|Jakarta|Singapore|HongKong|Amsterdam,0.0022778486,0.0024723639,0.0021109694,0.0027784864,0.0034821429,0.0052593537,0.0044919218,0.0029963861,0.0026403061,0.002756165,0.0034215561,0.003863733,0.70903526,0.76958284,0.65709008,0.86487083,1.0839009,1.6371006,1.3982189,0.93269734,0.82185889,0.85792274,1.0650418,1.20268
78,unused,0,路面·道路,车行道,Sydney,悉尼,5.1020408e-05,3.7161288,0,5.1020408e-05,0.27002127,2.6169464,,1.8069728e-05,1.0629252e-06,3.4013605e-05,1.0629252e-06,2.5510204e-05,6.377551e-06,1.9132653e-05,5.1020408e-05,0,0,8.5034014e-06,0,1.3161289,0.077419349,2.4774192,0.077419349,1.8580644,0.4645161,1.3935483,3.7161288,0,0,0.61935479,0
79,regional_3to5cities,4,建筑立面,沿街立面,HongKong,香港,0.0051870748,7.6981727,2.7636054e-05,0.0051870748,0.44285434,1.9973463,HongKong|Paris|Sydney|NewDelhi,0.0051870748,0.00011585884,0.00010310374,7.3341837e-05,0.00065795068,0.00010948129,7.7593537e-05,0.00064094388,2.7636054e-05,0.00024872449,0.00050595238,0.0003380102,7.6981727,0.17194689,0.15301696,0.10884711,0.97646904,0.16248192,0.11515709,0.95122913,0.041014855,0.36913369,0.75088734,0.50164322
80,regional_3to5cities,5,建筑立面,沿街立面,Dhaka,达卡,0.012971939,5.3193854,2.1258503e-06,0.012971939,0.42930127,2.0459335,Dhaka|Jakarta|Manila|CapeTown|SaoPaulo,5.1020408e-05,2.3384354e-05,2.1258503e-06,0.0015125425,1.4880952e-05,0.00093431122,0.00034970238,3.5076531e-05,0.0065890731,0.012971939,0.00025935374,0.006519983,0.02092187,0.0095891904,0.00087174458,0.62024627,0.006102212,0.38313174,0.14340198,0.014383786,2.7019723,5.3193854,0.10635284,2.6736406
81,near_core_9to11cities,11,路面·道路,车行道,MexicoCity,墨西哥城,0.0019610969,2.1784906,0.00030293367,0.0019610969,0.047930014,3.4131352,MexicoCity|SaoPaulo|Manila|Paris|HongKong|Jakarta|Dhaka|Amsterdam|Singapore|CapeTown|NewDelhi,0.00094387755,0.00061118197,0.000625,0.00055803571,0.0010204082,0.0015656888,0.0019610969,0.00030293367,0.00083545918,0.0006547619,0.00053465136,0.0011894133,1.0485093,0.67893339,0.69428318,0.6198957,1.1335236,1.7392502,2.1784906,0.33651481,0.92807242,0.72734429,0.59391912,1.3212634
82,near_core_9to11cities,10,路面·道路,车行道,Sydney,悉尼,0.0013190901,1.6127355,0.00015412415,0.0013190901,0.04138566,3.4365965,Sydney|Amsterdam|Paris|Singapore|MexicoCity|SaoPaulo|Manila|CapeTown|Jakarta|HongKong,0.00055803571,0.0010140306,0.0012935799,0.00069196429,0.0011883503,0.0009417517,0.00097151361,0.0013190901,0.00059311224,0.00015412415,0.00039115646,0.00069834184,0.68226121,1.2397661,1.5815465,0.8460039,1.4528915,1.151397,1.1877843,1.6127355,0.7251462,0.18843405,0.47823262,0.85380117
83,regional_3to5cities,4,路面·道路,车行道,NewDelhi,新德里,0.00096832483,2.5948255,3.8265306e-05,0.00096832483,0.11819815,3.1612266,NewDelhi|HongKong|MexicoCity|SaoPaulo,0.00077062075,0.00010204082,9.247449e-05,3.8265306e-05,0.00032738095,0.00052933673,0.00055272109,6.8027211e-05,0.00025935374,0.00032631803,0.00096832483,0.0004432398,2.0650368,0.27343935,0.24780441,0.10253976,0.87728459,1.4184666,1.4811298,0.1822929,0.69499169,0.87443627,2.5948255,1.1877522
84,core_universal_12cities,12,天空·远景,天空·远景,CapeTown,开普敦,0.0033428997,1.4851251,0.001150085,0.0033428997,0.013750412,3.5356678,CapeTown|MexicoCity|Amsterdam|Sydney|Paris|Manila|SaoPaulo|Singapore|Jakarta|HongKong|NewDelhi|Dhaka,0.001775085,0.0020801446,0.0026881378,0.0033428997,0.0024447279,0.0022619048,0.0027455357,0.0026817602,0.0020227466,0.001150085,0.0014764031,0.0023416241,0.78860381,0.92413033,1.1942389,1.4851251,1.0861011,1.0048796,1.2197387,1.1914056,0.89863057,0.51093971,0.65591059,1.0402959
85,near_core_9to11cities,10,建筑立面,建筑·结构,MexicoCity,墨西哥城,0.0037510629,1.8590807,0.00031994048,0.0037510629,0.06510852,3.3515509,MexicoCity|NewDelhi|SaoPaulo|Dhaka|Manila|Jakarta|Amsterdam|Paris|HongKong|CapeTown,0.0015848214,0.0004730017,0.0018973214,0.00077806122,0.0016124575,0.0029751276,0.0037510629,0.00031994048,0.0020131803,0.0028199405,0.003181335,0.0028061224,0.78546029,0.23442645,0.94033979,0.38561833,0.79915712,1.474516,1.8590807,0.1585671,0.9977611,1.3976031,1.5767154,1.3907546
86,pair_specific_2cities,2,车辆,车辆,MexicoCity,墨西哥城,0.0051190476,8.0233236,0,0.0051190476,0.74183865,0.92549877,MexicoCity|SaoPaulo,0,0,0,4.2517007e-06,0,0.0025308248,0.0051190476,0,0,0,0,2.1258503e-06,0,0,0,0.00666389,0,3.9666805,8.0233236,0,0,0,0,0.003331945
87,accessory_6to8cities,7,车辆,车辆,NewDelhi,新德里,0.0011160714,1.7422566,3.8265306e-05,0.0011160714,0.063362415,3.3578106,NewDelhi|Amsterdam|Sydney|Paris|SaoPaulo|Jakarta|Manila,0.00042304422,0.00026466837,0.001036352,0.00031462585,0.00089285714,0.0007769983,0.00044642857,0.00098214286,0.00077593537,3.8265306e-05,0.0011160714,0.00061968537,0.66039823,0.41316372,1.6178097,0.49115044,1.3938053,1.2129425,0.69690265,1.5331858,1.2112832,0.059734513,1.7422566,0.96736726
88,accessory_6to8cities,7,植被,树冠,Sydney,悉尼,0.012520196,7.789056,2.1258503e-06,0.012520196,0.4730346,1.8891512,Sydney|MexicoCity|CapeTown|HongKong|SaoPaulo|NewDelhi|Dhaka,0.0010671769,0.00020089286,2.1258503e-06,0.0013605442,7.4404762e-06,0.00096938776,0.0016730442,0.012520196,2.5510204e-05,0.00062818878,0.00077062075,6.377551e-05,0.66391139,0.12497934,0.0013225326,0.8464209,0.0046288643,0.60307489,1.0408332,7.789056,0.015870392,0.3908084,0.47941809,0.039675979
89,unused,0,路面·道路,车行道,Amsterdam,阿姆斯特丹,6.377551e-05,2.0689655,8.5034014e-06,6.377551e-05,0.062284932,3.3616734,,4.1454082e-05,8.5034014e-06,6.377551e-05,5.3146259e-05,3.9328231e-05,2.2321429e-05,2.3384354e-05,2.3384354e-05,4.2517007e-05,1.1692177e-05,9.5663265e-06,3.082483e-05,1.3448275,0.27586206,2.0689655,1.7241379,1.275862,0.72413791,0.75862067,0.75862067,1.3793103,0.37931033,0.31034482,0.99999997
90,accessory_6to8cities,8,建筑立面,建筑·结构,NewDelhi,新德里,0.0027306548,2.4424022,8.8222789e-05,0.0027306548,0.13327961,3.1071601,NewDelhi|Dhaka|SaoPaulo|MexicoCity|Manila|HongKong|Jakarta|Paris,0.0012223639,8.8222789e-05,0.00031356293,0.00017963435,0.00055803571,0.0018973214,0.0015072279,0.00010948129,0.0010480442,0.0024022109,0.0027306548,0.0013594813,1.0933291,0.07890984,0.28046268,0.16067184,0.49912851,1.6970369,1.3481223,0.097924259,0.93741087,2.1486294,2.4424022,1.2159721
91,regional_3to5cities,3,路面·道路,路肩·开阔地,Dhaka,达卡,0.0010289116,2.9025487,0.00010204082,0.0010289116,0.09462876,3.2457219,Dhaka|NewDelhi|HongKong,0.00053358844,0.00013286565,0.00030612245,0.00010204082,0.00023915816,0.00023278061,0.00025085034,0.00016369048,0.00029761905,0.0010289116,0.00074192177,0.00022427721,1.5052474,0.37481259,0.86356821,0.28785607,0.67466267,0.65667166,0.70764617,0.46176911,0.83958021,2.9025487,2.0929535,0.63268366
92,unused,0,建筑立面,窗·竖构件,SaoPaulo,圣保罗,0.00025935374,1.4345909,0.00011054422,0.00025935374,0.015441373,3.5296058,,0.00016369048,0.00020833333,0.00011054422,0.00022534014,0.00012436224,0.00025935374,0.00020301871,0.00020727041,0.00012436224,0.00015306122,0.00013605442,0.00025403912,0.90543851,1.1523763,0.61146496,1.2464478,0.68789809,1.4345909,1.1229789,1.1464968,0.68789809,0.8466438,0.75257226,1.4051935
